Particle#,Stick Time,Row,Column
140,0.18845105171203613,95,105
141,0.24703717231750488,107,106
142,0.6281380653381348,96,100
143,0.4452669620513916,109,102
144,0.05782794952392578,110,102
145,0.4187600612640381,94,106
146,0.17455101013183594,99,90
147,0.16498899459838867,99,89
148,0.04420304298400879,95,103
149,0.05039191246032715,96,106
150,0.11045002937316895,108,106
151,0.18669700622558594,111,102
152,0.3542938232421875,96,99
153,0.23185396194458008,107,105
154,0.6697790622711182,97,100
155,0.4172048568725586,94,100
156,0.23341703414916992,106,106
157,0.05079007148742676,109,106
158,0.22264504432678223,93,106
159,0.1720280647277832,109,103
160,0.3097670078277588,103,89
161,0.06609487533569336,109,98
162,0.14449310302734375,99,91
163,0.06070399284362793,106,91
164,0.022116899490356445,99,90
165,0.18060684204101562,104,91
166,0.07278108596801758,104,91
167,0.19256997108459473,101,107
168,0.05962109565734863,94,107
169,0.025053024291992188,98,91
170,0.3103160858154297,110,97
171,0.014075994491577148,102,106
172,0.1213228702545166,110,97
173,0.4891800880432129,110,103
174,0.2538120746612549,100,89
175,0.21046185493469238,109,107
176,0.0753788948059082,106,107
177,0.07770514488220215,93,105
178,0.16560697555541992,110,106
179,0.656775951385498,104,88
180,0.05901598930358887,93,101
181,0.2147068977355957,102,88
182,0.1956920623779297,99,89
183,0.14532995223999023,104,89
184,0.6017050743103027,101,99
185,0.058294057846069336,95,106
186,0.04534196853637695,110,104
187,0.021049022674560547,97,91
188,0.09585309028625488,109,100
189,0.12683796882629395,104,106
190,0.06766486167907715,110,96
191,0.01871514320373535,92,101
192,0.12657999992370605,105,89
193,0.08937597274780273,98,91
194,0.8115098476409912,97,105
195,0.20443201065063477,104,87
196,0.29556798934936523,93,101
197,0.04035377502441406,91,101
198,0.09767699241638184,105,87
199,0.008996009826660156,92,102
200,0.13144803047180176,110,97
201,0.09305787086486816,101,89
202,0.3220529556274414,92,101
203,0.09050488471984863,107,105
204,0.09073209762573242,110,107
205,0.49695515632629395,107,107
206,0.5484519004821777,96,98
207,0.08309197425842285,92,103
208,0.4489898681640625,101,108
209,0.28675413131713867,104,91
210,0.6503591537475586,106,108
211,0.018362045288085938,111,103
212,0.020727157592773438,99,88
213,0.07690691947937012,91,102
214,0.1678180694580078,91,101
215,0.2935960292816162,110,107
216,0.18627095222473145,90,102
217,0.03083515167236328,106,109
218,0.4328608512878418,95,106
219,0.28696608543395996,106,110
220,0.15572714805603027,93,102
221,0.0498349666595459,99,103
222,0.06709694862365723,106,111
223,0.06858491897583008,94,106
224,0.028803110122680664,110,108
225,0.3015730381011963,106,112
226,0.38050103187561035,104,93
227,0.01702880859375,102,105
228,0.13625288009643555,91,102
229,0.06513094902038574,109,107
230,0.06312704086303711,105,88
231,0.06652593612670898,99,87
232,0.1664280891418457,111,103
233,0.28715014457702637,110,99
234,0.051423072814941406,90,101
235,0.04999899864196777,109,96
236,0.018650054931640625,98,88
237,0.35071492195129395,91,102
238,0.38512110710144043,105,112
239,0.3084070682525635,106,111
240,0.11945295333862305,96,100
241,0.2322540283203125,93,106
242,0.1847069263458252,103,90
243,0.20682501792907715,112,102
244,0.4075639247894287,105,87
245,0.0251009464263916,91,102
246,0.020737886428833008,91,103
247,0.12208008766174316,111,97
248,0.09276986122131348,108,107
249,0.13309192657470703,112,102
250,0.04777193069458008,111,107
251,0.027348041534423828,106,109
252,0.467026948928833,109,97
253,0.21951603889465332,94,106
254,0.03417205810546875,107,91
255,0.06752490997314453,97,88
256,0.18649506568908691,104,112
257,0.24328994750976562,91,102
258,0.06063699722290039,111,101
259,0.235184907913208,105,86
260,0.028861045837402344,111,108
261,0.9738960266113281,97,98
262,0.33675193786621094,91,104
263,0.2947559356689453,112,103
264,0.2007911205291748,99,86
265,0.4016530513763428,101,109
266,0.22353291511535645,100,89
267,0.10786104202270508,113,102
268,0.09791803359985352,112,108
269,0.2830188274383545,110,96
270,0.01510310173034668,90,104
271,0.05963492393493652,109,108
272,0.14916491508483887,92,104
273,0.031019926071166992,110,103
274,0.257112979888916,107,90
275,0.039939165115356445,106,112
276,0.7998888492584229,98,87
277,0.128892183303833,112,108
278,0.09700703620910645,99,85
279,0.03203892707824707,90,104
280,0.39874696731567383,89,101
281,0.10880112648010254,101,110
282,0.16668319702148438,110,108
283,0.2522311210632324,112,109
284,0.16066884994506836,93,105
285,0.027151107788085938,100,97
286,0.20373010635375977,98,87
287,0.22329092025756836,88,101
288,0.38257503509521484,106,89
289,0.22539901733398438,93,105
290,0.4047989845275879,101,111
291,0.1743919849395752,96,97
292,0.060827016830444336,113,102
293,0.01906895637512207,112,102
294,0.16533708572387695,112,110
295,0.11083793640136719,108,97
296,0.026395082473754883,108,107
297,0.1101999282836914,113,103
298,0.8510339260101318,100,106
299,0.06092500686645508,91,104
300,0.21178793907165527,90,102
301,0.2038261890411377,112,107
302,0.3020009994506836,90,101
303,0.18536114692687988,101,109
304,0.4711461067199707,105,88
305,0.03997397422790527,89,102
306,0.4581267833709717,99,84
307,0.05766892433166504,89,102
308,0.5318920612335205,106,88
309,0.18242907524108887,113,102
310,0.49344587326049805,99,85
311,0.44696903228759766,100,84
312,0.4043571949005127,94,108
313,0.13699984550476074,90,104
314,0.28261494636535645,98,84
315,0.23595690727233887,111,98
316,0.0664970874786377,104,91
317,0.1756730079650879,100,84
318,0.21584010124206543,88,101
319,0.3016932010650635,108,91
320,0.24807190895080566,113,103
321,0.44339990615844727,107,88
322,0.1082918643951416,98,83
323,0.23571300506591797,89,101
324,0.11038994789123535,101,84
325,0.09577393531799316,101,109
326,0.023348093032836914,94,99
327,0.04654097557067871,89,101
328,0.4106719493865967,88,101
329,0.03809714317321777,106,111
330,0.09548401832580566,106,86
331,0.30499792098999023,112,101
332,0.06285691261291504,101,112
333,0.08355402946472168,111,98
334,0.15111708641052246,104,86
335,0.04331493377685547,89,102
336,0.05082511901855469,90,105
337,0.018543004989624023,88,101
338,0.579085111618042,100,86
339,0.017224788665771484,87,101
340,0.21517181396484375,105,87
341,0.08230710029602051,105,87
342,0.07703900337219238,86,101
343,0.12798309326171875,89,105
344,0.03470897674560547,114,103
345,0.0479280948638916,95,104
346,0.1838369369506836,111,100
347,0.0668799877166748,96,96
348,0.29900193214416504,104,85
349,0.11401891708374023,99,83
350,0.011421918869018555,96,88
351,0.1240549087524414,107,89
352,0.1605370044708252,111,97
353,0.1978158950805664,95,88
354,0.2540738582611084,86,100
355,0.37781286239624023,109,95
356,0.013255119323730469,105,110
357,0.11460089683532715,111,99
358,0.14221811294555664,98,83
359,1.0540480613708496,94,88
360,0.10146307945251465,90,104
361,0.17810606956481934,92,106
362,0.2294750213623047,94,109
363,0.03811287879943848,94,108
364,0.17974305152893066,86,102
365,0.05236005783081055,112,97
366,0.1049959659576416,105,87
367,0.11850214004516602,111,106
368,0.07454895973205566,87,102
369,0.09010696411132812,91,106
370,0.0059468746185302734,106,113
371,0.07584309577941895,85,101
372,0.08358097076416016,86,100
373,0.22960209846496582,115,103
374,0.03352785110473633,100,112
375,0.18684077262878418,96,91
376,0.10617709159851074,107,111
377,0.08299112319946289,85,102
378,0.11683297157287598,108,95
379,0.1522541046142578,113,109
380,0.10567188262939453,112,108
381,0.26775503158569336,84,101
382,0.05295991897583008,88,105
383,0.13228201866149902,85,101
384,0.31009793281555176,94,110
385,0.15453004837036133,94,87
386,0.04603719711303711,93,110
387,0.011561870574951172,84,100
388,1.0470340251922607,85,103
389,0.1228330135345459,101,113
390,0.12385892868041992,98,91
391,0.034326791763305664,109,96
392,0.00881505012512207,106,114
393,0.44631505012512207,89,106
394,0.24823808670043945,113,107
395,0.25830698013305664,106,115
396,0.7560508251190186,83,100
397,0.11036396026611328,87,105
398,0.08869791030883789,112,97
399,0.11146688461303711,106,112
400,0.4510459899902344,101,113
401,0.0873711109161377,102,113
402,0.4302940368652344,110,95
403,0.3112061023712158,83,99
404,0.04709887504577637,84,100
405,0.12170886993408203,107,115
406,0.14600110054016113,113,97
407,0.7410099506378174,85,103
408,0.4533040523529053,100,84
409,0.04427289962768555,100,83
410,0.7013928890228271,82,99
411,0.042353153228759766,107,116
412,0.35050010681152344,114,107
413,0.05297493934631348,106,86
414,0.0873250961303711,96,87
415,0.21477508544921875,108,88
416,0.9716320037841797,114,109
417,0.46407485008239746,108,87
418,0.1600801944732666,111,108
419,0.4209911823272705,112,100
420,0.1485278606414795,107,115
421,0.2532229423522949,105,85
422,0.12336397171020508,82,100
423,0.4275929927825928,97,87
424,0.12325000762939453,107,116
425,0.06456899642944336,86,102
426,0.18011903762817383,82,98
427,0.46022605895996094,101,83
428,0.12635588645935059,113,100
429,0.1863870620727539,107,117
430,0.09475398063659668,96,87
431,0.09325098991394043,115,109
432,0.5275430679321289,99,83
433,0.42113494873046875,103,85
434,0.16078805923461914,108,117
435,0.32794690132141113,114,102
436,0.04568982124328613,101,114
437,0.13461709022521973,82,99
438,1.145352840423584,85,104
439,0.019295930862426758,111,96
440,0.0771949291229248,96,107
441,0.0466609001159668,108,115
442,0.10569000244140625,81,98
443,0.6767690181732178,88,106
444,0.21429109573364258,111,95
445,0.029203176498413086,99,83
446,0.5014858245849609,109,87
447,0.07389092445373535,92,101
448,0.050099849700927734,107,88
449,0.458010196685791,100,96
450,0.42392897605895996,107,111
451,0.05901002883911133,93,109
452,0.12157607078552246,93,87
453,0.12231612205505371,83,101
454,0.0952141284942627,102,83
455,0.08771586418151855,82,97
456,0.024885892868041992,108,91
457,0.7701680660247803,115,109
458,0.04612088203430176,108,118
459,0.05138897895812988,113,110
460,0.5970120429992676,108,119
461,0.04909801483154297,115,102
462,0.19308114051818848,94,86
463,0.23937201499938965,92,87
464,0.01612997055053711,97,83
465,0.03163504600524902,82,101
466,0.04943084716796875,81,97
467,0.16292810440063477,108,116
468,0.18632221221923828,106,115
469,0.10017085075378418,80,98
470,0.11327505111694336,95,86
471,0.46932101249694824,105,86
472,0.35646986961364746,108,120
473,0.029211997985839844,116,109
474,0.01995992660522461,82,97
475,0.05416297912597656,113,110
476,0.15354394912719727,109,120
477,0.11595892906188965,116,102
478,0.4188210964202881,97,82
479,0.1781301498413086,115,103
480,0.02589702606201172,103,83
481,0.16645288467407227,100,82
482,0.2747628688812256,94,111
483,0.1359870433807373,107,119
484,0.06786394119262695,88,104
485,0.1983649730682373,106,87
486,0.4915921688079834,100,114
487,0.987091064453125,111,96
488,0.04388093948364258,116,103
489,0.06115102767944336,109,115
490,0.06228184700012207,108,121
491,0.064910888671875,108,121
492,0.15970087051391602,113,109
493,0.25525999069213867,92,86
494,0.05408501625061035,86,104
495,0.14566993713378906,112,110
496,0.2223649024963379,81,99
497,0.0227658748626709,116,102
498,0.3767130374908447,115,109
499,0.012895822525024414,85,105
500,0.06794095039367676,102,83
501,0.21291399002075195,107,121
502,0.2410740852355957,109,119
503,0.12238407135009766,106,119
504,0.37920212745666504,107,120
505,0.05227017402648926,103,82
506,0.05098700523376465,116,109
507,0.6431169509887695,82,101
508,0.028656005859375,80,97
509,0.024250030517578125,109,87
510,0.0293118953704834,80,98
511,0.025002002716064453,99,82
512,0.5433220863342285,93,86
513,0.16837787628173828,92,86
514,0.23307490348815918,95,110
515,0.05609703063964844,91,86
516,0.23569893836975098,111,110
517,0.39902305603027344,110,120
518,0.1317272186279297,116,102
519,0.2220439910888672,109,115
520,0.02549886703491211,93,111
521,0.6025950908660889,113,106
522,0.15004897117614746,110,115
523,0.31296801567077637,80,98
524,0.4735848903656006,79,98
525,0.07736492156982422,82,96
526,0.13123703002929688,82,102
527,0.369124174118042,107,120
528,0.059168100357055664,107,91
529,0.03699183464050293,80,98
530,0.02552199363708496,108,119
531,0.23087191581726074,92,85
532,0.18164300918579102,93,85
533,0.0567169189453125,110,121
534,0.03032207489013672,97,81
535,0.07792997360229492,113,98
536,0.4746379852294922,109,120
537,0.040635108947753906,110,114
538,0.02352309226989746,93,110
539,0.05595898628234863,97,80
540,0.4832451343536377,80,96
541,0.10321187973022461,81,96
542,0.11907196044921875,117,102
543,0.062077999114990234,82,100
544,0.12253212928771973,97,79
545,0.07321000099182129,79,99
546,0.14290881156921387,81,102
547,0.42926502227783203,103,81
548,0.12782788276672363,92,109
549,0.1437089443206787,96,79
550,0.02307295799255371,101,114
551,0.07236814498901367,93,84
552,0.01894688606262207,81,96
553,0.04463696479797363,108,86
554,0.017202138900756836,99,114
555,0.0783848762512207,100,113
556,0.025794029235839844,78,99
557,0.10911011695861816,109,86
558,0.403656005859375,95,85
559,0.10874605178833008,81,97
560,0.13450002670288086,117,102
561,0.12227797508239746,112,111
562,0.12332010269165039,117,109
563,0.23225998878479004,116,108
564,0.02966618537902832,81,102
565,0.21636390686035156,93,83
566,0.14247894287109375,103,80
567,0.07673001289367676,78,99
568,0.07454204559326172,81,103
569,0.11886000633239746,97,80
570,0.35520410537719727,108,122
571,0.09570693969726562,116,110
572,0.17412590980529785,89,107
573,0.10567116737365723,93,99
574,0.16498708724975586,115,104
575,0.1621840000152588,115,107
576,0.3899209499359131,98,79
577,0.19725584983825684,98,78
578,0.1748971939086914,110,86
579,0.24048209190368652,77,99
580,0.048831939697265625,110,85
581,0.2038249969482422,79,96
582,0.2542729377746582,109,120
583,0.24119210243225098,108,123
584,0.1539459228515625,92,87
585,0.08635210990905762,116,111
586,0.036415815353393555,92,101
587,0.0847768783569336,114,98
588,0.30141592025756836,110,122
589,0.06691288948059082,106,115
590,0.030738115310668945,110,115
591,0.11990094184875488,96,79
592,0.027173995971679688,108,124
593,0.20711803436279297,104,80
594,0.03555703163146973,77,98
595,0.03413987159729004,78,100
596,0.5164952278137207,98,77
597,0.20737504959106445,98,79
598,0.056160926818847656,98,114
599,0.09573793411254883,116,111
600,0.14246606826782227,117,111
601,0.11404585838317871,115,98
602,0.02337813377380371,118,102
603,0.32022714614868164,117,103
604,0.024415016174316406,110,123
605,0.44565320014953613,97,79
606,0.08254098892211914,110,87
607,0.09899306297302246,110,84
608,0.06627702713012695,110,123
609,0.10135102272033691,98,76
610,0.11248397827148438,119,102
611,0.09006094932556152,81,96
612,0.8450310230255127,116,110
613,0.18330788612365723,95,79
614,0.20853090286254883,119,102
615,0.2804570198059082,119,102
616,0.24735093116760254,80,95
617,0.08174800872802734,110,122
618,0.18554997444152832,110,86
619,0.0858159065246582,110,88
620,0.15060210227966309,81,104
621,0.24382400512695312,118,111
622,0.07875394821166992,109,123
623,0.11746811866760254,98,75
624,0.07365894317626953,98,76
625,0.10424208641052246,98,78
626,0.05224013328552246,120,102
627,0.12493276596069336,88,106
628,0.027836084365844727,99,77
629,0.20467090606689453,109,123
630,0.10378909111022949,76,99
631,0.41300201416015625,100,77
632,0.07904887199401855,96,83
633,0.12508392333984375,93,86
634,0.08710813522338867,117,111
635,0.06583189964294434,109,124
636,0.19065618515014648,105,86
637,0.22698211669921875,97,75
638,0.871722936630249,110,124
639,0.04417586326599121,109,125
640,0.15465307235717773,98,74
641,0.15243816375732422,76,100
642,0.2301769256591797,99,75
643,0.17925596237182617,98,115
644,0.2878570556640625,111,120
645,0.09597206115722656,99,75
646,0.09302210807800293,109,123
647,0.1797959804534912,111,124
648,0.018366098403930664,111,123
649,0.11970901489257812,79,100
650,0.3632500171661377,111,125
651,0.47297215461730957,110,119
652,0.082305908203125,82,95
653,0.18756103515625,119,103
654,0.17981195449829102,118,101
655,0.022729873657226562,98,73
656,0.026791810989379883,118,110
657,0.20517492294311523,95,78
658,0.08708477020263672,118,102
659,0.1541578769683838,115,105
660,0.1602320671081543,111,126
661,0.11118698120117188,75,99
662,0.11647701263427734,75,100
663,0.08358097076416016,111,84
664,0.19289302825927734,111,119
665,0.015587091445922852,104,79
666,0.4282240867614746,99,73
667,0.018251895904541016,108,123
668,0.17826008796691895,113,97
669,0.11983394622802734,108,125
670,0.23919415473937988,108,123
671,0.0215301513671875,78,96
672,0.03671598434448242,98,73
673,0.12034082412719727,87,106
674,0.03384208679199219,98,74
675,0.04443502426147461,105,79
676,0.04821300506591797,104,82
677,0.2775111198425293,98,116
678,0.050850868225097656,105,78
679,0.09074211120605469,108,89
680,0.14570403099060059,92,111
681,0.23299288749694824,114,98
682,0.029767990112304688,81,103
683,0.007191181182861328,92,112
684,0.12117910385131836,116,111
685,0.20619487762451172,84,105
686,0.10488700866699219,76,99
687,0.03875112533569336,119,111
688,0.012006044387817383,95,111
689,0.04136490821838379,110,94
690,0.041964054107666016,91,86
691,0.14304280281066895,111,88
692,0.02119302749633789,108,126
693,0.13502717018127441,111,84
694,0.015568971633911133,117,103
695,0.16303586959838867,121,102
696,0.1962578296661377,121,102
697,0.011301994323730469,120,102
698,0.252701997756958,111,85
699,0.03532290458679199,112,123
700,0.09155988693237305,116,111
701,0.2598729133605957,93,109
702,0.467087984085083,81,103
703,0.227708101272583,90,86
704,0.07692408561706543,106,117
705,0.014383077621459961,100,73
706,0.18828988075256348,89,86
707,0.0864570140838623,121,101
708,0.14629101753234863,98,115
709,0.030119895935058594,100,72
710,0.09592890739440918,111,123
711,0.11256098747253418,80,102
712,0.27163195610046387,103,80
713,0.07371711730957031,103,81
714,0.18593192100524902,79,95
715,0.13187098503112793,75,98
716,0.03900480270385742,100,71
717,0.17391300201416016,104,78
718,0.16989803314208984,121,102
719,0.2912168502807617,112,124
720,0.10745596885681152,75,99
721,0.03780794143676758,112,120
722,0.16489601135253906,101,71
723,0.20088601112365723,79,95
724,0.18213295936584473,93,111
725,0.2287440299987793,76,101
726,0.04572606086730957,111,87
727,0.10181498527526855,111,87
728,0.11623597145080566,107,126
729,0.04684805870056152,113,123
730,0.10026288032531738,121,100
731,0.058367013931274414,113,124
732,0.14678192138671875,99,72
733,0.14847898483276367,100,70
734,0.04593396186828613,111,84
735,0.11833810806274414,121,101
736,0.023517131805419922,93,84
737,0.060233116149902344,90,107
738,0.05808210372924805,107,127
739,0.12132596969604492,113,120
740,0.14822793006896973,107,123
741,0.4057328701019287,94,112
742,0.1383070945739746,96,75
743,0.21701788902282715,111,126
744,0.04618096351623535,80,104
745,0.02842998504638672,81,95
746,0.07977104187011719,100,74
747,0.0771939754486084,108,126
748,0.10283994674682617,91,86
749,0.11236000061035156,118,102
750,0.09110689163208008,118,110
751,0.36197686195373535,101,70
752,0.2034010887145996,75,97
753,0.15413498878479004,92,113
754,0.0881202220916748,90,85
755,0.20717382431030273,99,70
756,0.1013641357421875,84,106
757,0.15292596817016602,78,96
758,0.16242003440856934,90,84
759,0.06323790550231934,113,124
760,0.13094091415405273,94,110
761,0.1665949821472168,101,69
762,0.010607004165649414,106,127
763,0.10192680358886719,120,111
764,0.0050580501556396484,120,100
765,0.1898488998413086,74,97
766,0.0880589485168457,77,96
767,0.10479497909545898,95,78
768,0.4682028293609619,121,111
769,0.05823397636413574,80,101
770,0.014574050903320312,96,75
771,0.013538122177124023,112,87
772,0.11568593978881836,74,100
773,0.013792037963867188,113,119
774,0.5636048316955566,94,78
775,0.0458371639251709,80,104
776,0.21292591094970703,114,123
777,0.027566194534301758,119,100
778,0.06902909278869629,112,112
779,0.2497110366821289,100,69
780,0.042257070541381836,95,75
781,0.036177873611450195,73,97
782,0.041259050369262695,93,84
783,0.07804107666015625,77,95
784,0.13074111938476562,81,95
785,0.18131589889526367,101,73
786,0.02010798454284668,73,96
787,0.054440975189208984,112,112
788,0.04986715316772461,115,123
789,0.016521930694580078,102,71
790,0.19964194297790527,76,95
791,0.1987600326538086,99,71
792,0.015420913696289062,109,126
793,0.09948515892028809,122,102
794,0.1532299518585205,76,96
795,0.1929759979248047,101,74
796,0.024214982986450195,89,87
797,0.04903101921081543,121,112
798,0.04800105094909668,107,124
799,0.06648612022399902,75,99
800,0.06296992301940918,95,75
801,0.08122611045837402,99,69
802,0.10883903503417969,115,97
803,0.19333505630493164,90,83
804,0.24812722206115723,114,124
805,0.22849488258361816,106,79
806,0.1933422088623047,81,100
807,0.20900797843933105,109,127
808,0.011259078979492188,102,69
809,0.034570932388305664,101,69
810,0.026272058486938477,84,107
811,0.03523993492126465,114,97
812,0.06968498229980469,119,112
813,0.058571815490722656,122,112
814,0.018359899520874023,119,113
815,0.11023616790771484,114,125
816,0.07447600364685059,109,84
817,0.022734880447387695,97,74
818,0.18773794174194336,103,71
819,0.011103153228759766,72,97
820,0.42642879486083984,102,73
821,0.028619050979614258,79,104
822,0.03392791748046875,102,68
823,0.04287981986999512,106,120
824,0.017715930938720703,89,86
825,0.11636805534362793,72,96
826,0.057649850845336914,71,96
827,0.40709781646728516,89,83
828,0.29405999183654785,98,69
829,0.06742501258850098,88,83
830,0.045649051666259766,95,80
831,0.10178995132446289,113,124
832,0.031794071197509766,88,86
833,0.05151200294494629,72,97
834,0.11559104919433594,123,112
835,0.2501862049102783,105,77
836,0.13248491287231445,98,117
837,0.07705903053283691,98,118
838,0.5549359321594238,112,85
839,0.1269512176513672,110,127
840,0.026035070419311523,90,82
841,0.08552384376525879,99,117
842,0.04753899574279785,115,124
843,0.12301993370056152,81,104
844,0.09808683395385742,76,95
845,0.2408151626586914,93,111
846,0.045336008071899414,77,94
847,0.059211015701293945,121,111
848,0.11792516708374023,73,96
849,0.06568288803100586,101,68
850,0.007424116134643555,76,99
851,0.0450139045715332,76,100
852,0.12018489837646484,93,78
853,0.1709599494934082,100,117
854,0.11520886421203613,109,127
855,0.10713791847229004,102,68
856,0.19388294219970703,92,113
857,0.1965620517730713,112,85
858,0.03326988220214844,103,69
859,0.2590000629425049,122,101
860,0.025363922119140625,121,102
861,0.13042998313903809,121,111
862,0.2037501335144043,106,128
863,0.19862699508666992,98,68
864,0.07065701484680176,73,97
865,0.13991379737854004,109,126
866,0.06152486801147461,78,94
867,0.10230493545532227,109,85
868,0.035778045654296875,101,68
869,0.05075192451477051,120,111
870,0.17549800872802734,120,100
871,0.035192012786865234,99,68
872,0.5537769794464111,91,112
873,0.012087106704711914,104,71
874,0.054572105407714844,78,104
875,0.0354151725769043,115,124
876,0.047178030014038086,106,78
877,0.0636298656463623,120,103
878,0.019804954528808594,115,125
879,0.01808905601501465,111,126
880,0.3253049850463867,107,128
881,0.0899050235748291,81,105
882,0.011573076248168945,102,74
883,0.20032286643981934,89,82
884,0.16605210304260254,112,86
885,0.01717209815979004,115,111
886,0.03315901756286621,87,105
887,0.03240513801574707,71,95
888,0.08215999603271484,92,113
889,0.06895804405212402,120,113
890,0.21838998794555664,94,78
891,0.13215994834899902,122,100
892,0.07528996467590332,112,95
893,0.13695883750915527,106,124
894,0.09268498420715332,111,126
895,0.06011509895324707,79,102
896,0.01137995719909668,100,68
897,0.02017498016357422,120,114
898,0.12084507942199707,113,125
899,0.03533291816711426,110,128
900,0.047187089920043945,110,84
901,0.043411970138549805,93,110
902,0.023722171783447266,90,86
903,0.04425692558288574,116,97
904,0.04479098320007324,120,112
905,0.07326483726501465,107,126
906,0.19539999961853027,114,123
907,0.04403400421142578,106,123
908,0.3045060634613037,120,111
909,0.11858201026916504,120,112
910,0.06771397590637207,124,112
911,0.02585601806640625,80,105
912,0.15240907669067383,120,114
913,0.1763598918914795,123,112
914,0.019784927368164062,124,113
915,0.14512395858764648,79,104
916,0.11272907257080078,96,74
917,0.4146580696105957,76,102
918,0.024187088012695312,105,82
919,0.10866594314575195,79,105
920,0.09262299537658691,93,88
921,0.018542051315307617,81,105
922,0.2834038734436035,88,87
923,0.020473003387451172,98,118
924,0.14510011672973633,97,118
925,0.039051055908203125,87,87
926,0.22634482383728027,124,112
927,0.5378141403198242,102,69
928,0.0944221019744873,73,96
929,0.0488131046295166,80,105
930,0.028110980987548828,95,81
931,0.12414693832397461,107,129
932,0.04049801826477051,105,71
