Particle#,Stick Time,Row,Column
1,0.45246005058288574,100,99
2,1.0356981754302979,100,98
3,0.06843209266662598,101,100
4,0.5952091217041016,99,100
5,0.19033098220825195,99,99
6,0.8580291271209717,101,101
7,0.20523500442504883,101,102
8,0.13679909706115723,98,99
9,0.85024094581604,100,97
10,0.19090509414672852,97,99
11,1.175631046295166,97,100
12,0.03717494010925293,97,101
13,0.42122888565063477,100,102
14,0.46323585510253906,101,100
15,0.1663680076599121,100,99
16,0.1600019931793213,100,103
17,0.152587890625,97,98
18,0.30457592010498047,99,103
19,0.06795406341552734,96,101
20,0.14249205589294434,97,100
21,0.10210013389587402,99,97
22,0.4265618324279785,99,103
23,0.21635890007019043,97,102
24,0.32742905616760254,101,98
25,0.06255698204040527,96,99
26,0.6707110404968262,100,104
27,0.23210811614990234,96,101
28,0.0170900821685791,95,101
29,0.3361361026763916,101,103
30,0.36154913902282715,95,100
31,0.14554619789123535,99,104
32,0.9055690765380859,95,99
33,0.4261021614074707,101,97
34,0.1273040771484375,99,105
35,0.17041993141174316,98,104
36,0.7401080131530762,94,101
37,0.028888940811157227,94,102
38,0.24111104011535645,102,103
39,1.3712642192840576,97,99
40,0.622683048248291,102,100
41,0.26459312438964844,103,103
42,0.015299081802368164,103,104
43,0.18482398986816406,101,96
44,0.09524917602539062,93,102
45,0.15689706802368164,100,99
46,0.16437911987304688,102,101
47,0.18953180313110352,103,105
48,0.1565399169921875,103,105
49,0.21308302879333496,100,104
50,0.4485459327697754,100,96
51,0.04647397994995117,99,96
52,0.08211398124694824,104,105
53,0.2503199577331543,92,102
54,0.12764215469360352,103,102
55,0.14528298377990723,94,101
56,0.17081618309020996,103,105
57,0.3839418888092041,99,95
58,0.25466394424438477,100,98
59,0.09762811660766602,97,97
60,0.22754192352294922,103,101
61,0.05070781707763672,91,102
62,0.06362009048461914,98,95
63,0.1826171875,102,96
64,0.12581110000610352,99,94
65,0.9061470031738281,91,103
66,0.416079044342041,92,103
67,0.28588294982910156,94,99
68,0.031500816345214844,91,101
69,0.6213359832763672,103,101
70,0.1997668743133545,96,97
71,0.20138192176818848,103,106
72,0.13825511932373047,103,103
73,0.040231943130493164,104,104
74,0.03555107116699219,100,94
75,0.23839402198791504,92,104
76,0.06748104095458984,99,94
77,0.16853690147399902,91,101
78,0.23253417015075684,93,104
79,0.18262696266174316,93,105
80,0.2442331314086914,95,99
81,0.4370698928833008,99,93
82,0.20280814170837402,91,100
83,0.426102876663208,102,97
84,0.13102412223815918,104,101
85,0.08434009552001953,92,103
86,0.12386703491210938,105,104
87,0.056700944900512695,93,106
88,0.12011003494262695,99,93
89,0.6448788642883301,99,94
90,0.809063196182251,105,101
91,0.045607805252075195,103,96
92,0.2088329792022705,92,101
93,0.17649197578430176,102,95
94,0.2126328945159912,92,100
95,0.32743000984191895,98,104
96,0.041277170181274414,90,103
97,0.22363686561584473,98,95
98,0.10671305656433105,103,95
99,0.03762412071228027,93,107
100,0.33397793769836426,89,103
101,0.021242856979370117,92,107
102,0.14292192459106445,88,103
103,0.09872198104858398,94,107
104,0.18874692916870117,92,99
105,0.0386500358581543,106,104
106,0.036665916442871094,103,94
107,0.39524006843566895,95,97
108,0.08775782585144043,107,104
109,0.2800168991088867,87,103
110,0.06748199462890625,100,105
111,0.0970001220703125,98,105
112,0.13149189949035645,87,103
113,0.03292393684387207,107,103
114,0.08770084381103516,88,104
115,0.11633014678955078,99,95
116,0.06325602531433105,91,107
117,0.29678797721862793,108,104
118,0.40730786323547363,103,105
119,0.09006309509277344,91,99
120,0.054325103759765625,108,105
121,0.06431007385253906,104,95
122,0.7532958984375,108,104
123,0.08080101013183594,103,107
124,0.21080708503723145,86,103
125,0.2183377742767334,99,92
126,0.3688230514526367,109,104
127,0.3347971439361572,101,94
128,0.09203600883483887,89,102
129,0.2714200019836426,102,96
130,0.26622581481933594,91,108
131,0.03431391716003418,104,106
132,0.14447498321533203,87,104
133,0.04454684257507324,109,103
134,0.09379816055297852,98,106
135,0.32578396797180176,110,104
136,0.24027395248413086,105,101
137,0.17997002601623535,110,105
138,0.06874895095825195,103,95
139,0.18901681900024414,104,95
