Particle#,Stick Time,Row,Column
1,0.2819828987121582,101,100
2,0.6335999965667725,99,100
3,0.2625558376312256,100,101
4,0.3466920852661133,101,101
5,0.05772089958190918,102,100
6,0.26725196838378906,101,100
7,0.35843706130981445,100,102
8,0.25691914558410645,102,99
9,0.05661916732788086,102,101
10,0.07961702346801758,99,101
11,0.5555779933929443,101,102
12,0.2828857898712158,99,99
13,0.05469393730163574,101,99
14,0.31093692779541016,102,98
15,0.729144811630249,98,99
16,0.08106112480163574,100,103
17,0.2975900173187256,102,97
18,0.1817641258239746,98,98
19,0.3734879493713379,99,102
20,0.020847797393798828,102,100
21,0.08051514625549316,99,103
22,0.4132659435272217,97,98
23,0.12020111083984375,103,97
24,0.0383458137512207,103,96
25,0.2235429286956787,104,96
26,0.3437080383300781,103,100
27,0.23883914947509766,97,97
28,0.021943092346191406,97,99
29,0.21008920669555664,96,97
30,0.05331707000732422,100,104
31,0.2538900375366211,96,96
32,1.0755159854888916,97,97
33,0.10021591186523438,104,100
34,0.15938091278076172,101,98
35,0.24193286895751953,105,96
36,0.1399521827697754,97,99
37,0.6267969608306885,99,104
38,0.06805706024169922,103,96
39,0.11817002296447754,99,105
40,0.15974783897399902,106,96
41,0.12755107879638672,96,98
42,0.1539609432220459,95,97
43,0.04450201988220215,101,103
44,0.25894808769226074,97,96
45,0.6419451236724854,100,105
46,0.08796405792236328,101,105
47,0.007206916809082031,102,105
48,0.5923409461975098,98,105
49,0.3746941089630127,96,95
50,0.30744004249572754,98,103
51,0.11233997344970703,98,96
52,0.04770302772521973,94,97
53,0.921889066696167,94,98
54,0.07377099990844727,100,105
55,0.03732109069824219,107,96
56,0.07207584381103516,108,96
57,0.14764404296875,93,98
58,0.11864185333251953,103,105
59,0.5001389980316162,104,105
60,0.012481927871704102,98,95
61,0.09026503562927246,95,97
62,0.19270110130310059,109,96
63,0.2994508743286133,93,97
64,0.39841294288635254,96,94
65,0.21245789527893066,104,95
66,0.31177783012390137,110,96
67,0.3950779438018799,105,95
68,0.07644200325012207,97,94
69,0.4431650638580322,104,101
70,0.07184791564941406,96,99
71,0.4838600158691406,96,93
72,0.4721379280090332,97,103
73,0.15784692764282227,97,93
74,0.7700309753417969,105,105
75,0.29310107231140137,106,95
76,0.2065889835357666,93,99
77,0.19042015075683594,111,96
78,0.05533409118652344,98,104
79,0.4103999137878418,93,100
80,0.2401421070098877,110,97
81,0.09160304069519043,98,105
82,0.4698460102081299,104,106
83,0.2506108283996582,93,99
84,0.16446495056152344,105,106
85,0.32909393310546875,96,92
86,0.2935018539428711,92,100
87,0.41762804985046387,111,95
88,0.08247900009155273,92,97
89,0.6269080638885498,93,96
90,0.15714097023010254,97,105
91,0.08942008018493652,93,100
92,0.08855795860290527,111,97
93,0.02818918228149414,106,106
94,0.12442612648010254,105,101
95,0.12808704376220703,101,106
96,0.1463780403137207,112,95
97,0.12344789505004883,95,95
98,0.06541991233825684,107,106
99,0.1107170581817627,108,106
100,0.21281099319458008,91,97
101,0.15306591987609863,95,93
102,0.2629201412200928,112,96
103,0.5327258110046387,108,105
104,0.06762290000915527,106,94
105,0.2790360450744629,113,95
106,0.36505603790283203,97,92
107,0.2629427909851074,92,101
108,0.9254989624023438,111,94
109,0.06966614723205566,97,105
110,0.2969329357147217,113,94
111,0.008334159851074219,92,99
112,0.09758996963500977,109,105
113,0.08016705513000488,108,107
114,0.1275179386138916,95,92
115,0.6548209190368652,105,94
116,0.021175861358642578,109,107
117,0.2787630558013916,92,102
118,0.027618885040283203,104,107
119,0.3450150489807129,97,104
120,0.27610206604003906,110,105
121,0.1011800765991211,114,95
122,0.14454007148742676,114,94
123,0.051048994064331055,92,96
124,0.10269904136657715,96,92
125,0.11350798606872559,115,94
126,0.3224320411682129,108,108
127,0.12049698829650879,111,105
128,0.04348111152648926,91,99
129,0.12938404083251953,112,105
130,0.1605079174041748,113,105
131,0.040144920349121094,96,104
132,0.03372001647949219,113,106
133,0.07857799530029297,108,109
134,0.14565014839172363,111,93
135,0.05958700180053711,90,97
136,0.028423070907592773,115,93
137,0.06532907485961914,115,93
138,0.15456008911132812,94,93
139,0.05069899559020996,108,110
140,0.2874569892883301,114,96
141,0.337831974029541,92,102
142,0.15601110458374023,113,104
143,0.0868990421295166,114,105
144,0.11640787124633789,115,94
145,0.04387497901916504,93,93
146,0.32372093200683594,96,105
147,0.2433910369873047,114,104
148,0.11214399337768555,95,91
149,0.02129197120666504,116,94
150,0.06519389152526855,92,102
151,0.025262117385864258,90,99
152,0.29703783988952637,97,91
153,0.03223681449890137,109,109
154,0.11717987060546875,115,104
155,0.11830496788024902,116,93
156,0.07175207138061523,91,102
157,0.5263910293579102,89,99
158,0.3863048553466797,117,93
159,0.23960208892822266,95,91
160,0.6089229583740234,92,95
161,0.16433501243591309,109,110
162,0.06189680099487305,95,90
163,0.24015593528747559,115,104
164,0.4408118724822998,116,104
165,0.17211699485778809,104,108
166,0.08523821830749512,116,104
167,0.049810171127319336,88,99
168,0.21248698234558105,87,99
169,0.21142792701721191,116,92
170,0.09378290176391602,116,105
171,0.17081403732299805,90,102
172,0.32135891914367676,95,89
173,0.26383399963378906,90,101
174,0.10583281517028809,117,104
175,0.03871488571166992,116,91
176,0.028460025787353516,117,91
177,0.09819912910461426,117,94
178,0.4456920623779297,115,91
179,0.09005188941955566,108,110
180,0.016409873962402344,111,92
181,0.03316998481750488,113,107
182,0.1661820411682129,118,93
183,0.5691370964050293,86,99
184,0.3095989227294922,96,89
185,0.038272857666015625,114,107
186,0.09742999076843262,90,103
187,0.06086015701293945,89,97
188,0.08744287490844727,115,96
189,0.01937699317932129,116,104
190,0.24146509170532227,115,92
191,0.32614707946777344,109,111
192,0.19757699966430664,109,112
193,0.0987238883972168,106,107
194,0.26906609535217285,87,100
195,0.19611811637878418,86,99
196,0.20751500129699707,118,104
197,0.19976305961608887,119,104
198,0.03554701805114746,95,88
199,0.17690086364746094,115,90
200,0.19363808631896973,110,110
201,0.09347987174987793,104,109
202,0.038643836975097656,114,90
203,0.5189309120178223,105,93
204,0.2508430480957031,104,110
205,0.22735214233398438,115,107
206,0.12933611869812012,89,102
207,0.1900777816772461,92,93
208,0.10255217552185059,95,105
209,0.09965395927429199,94,90
210,0.06288909912109375,96,106
211,0.4157240390777588,89,103
212,0.08629202842712402,110,111
213,0.07582497596740723,86,98
214,0.17304205894470215,86,100
215,0.017960786819458008,94,89
216,0.09383106231689453,114,92
217,0.08339691162109375,92,94
218,0.01810622215270996,95,87
219,0.22312521934509277,96,107
220,0.11399412155151367,120,104
221,0.08868694305419922,95,86
222,0.0805668830871582,115,89
223,0.0822451114654541,120,104
224,0.028105974197387695,118,91
225,0.05657005310058594,116,107
226,0.15658998489379883,95,85
227,0.06353998184204102,104,111
228,0.026913881301879883,118,104
229,0.05250906944274902,85,99
230,0.2191298007965088,96,86
231,0.2635819911956787,120,103
232,0.0994100570678711,117,90
233,0.0772249698638916,115,88
234,0.43404483795166016,85,100
235,0.15714097023010254,89,104
236,0.45155906677246094,89,104
237,0.11681509017944336,85,98
238,0.28231215476989746,121,103
239,0.31847310066223145,122,103
240,0.08638191223144531,123,103
241,0.059465885162353516,90,104
242,0.03535199165344238,84,100
243,0.11635208129882812,89,105
244,0.3155632019042969,114,89
245,0.32686591148376465,83,100
246,0.3392479419708252,94,88
247,0.04711103439331055,116,108
248,0.06699109077453613,83,101
249,0.4995088577270508,118,105
250,0.1973419189453125,84,98
251,0.06947612762451172,83,102
252,0.07984304428100586,113,96
253,0.042449951171875,117,89
254,0.31870412826538086,122,104
255,0.16070008277893066,106,93
256,0.04797005653381348,92,102
257,0.08350896835327148,121,102
258,0.06896710395812988,96,88
259,0.31163501739501953,122,102
260,0.27049899101257324,115,88
261,0.04272198677062988,96,108
262,0.054776906967163086,83,101
263,0.03283286094665527,123,102
264,0.08088088035583496,82,100
265,0.06621098518371582,92,92
266,0.3047618865966797,120,105
267,0.09103202819824219,117,108
268,0.4073638916015625,113,89
269,0.051805973052978516,118,94
270,0.20081400871276855,95,84
271,0.04148602485656738,82,101
272,0.03155398368835449,89,106
273,0.0093841552734375,123,101
274,0.05305194854736328,84,99
275,0.0851280689239502,94,84
276,0.3759779930114746,124,101
277,0.17551207542419434,84,102
278,0.05411791801452637,89,107
279,0.14739513397216797,94,84
280,0.02855396270751953,94,84
281,0.09215998649597168,117,88
282,0.18119502067565918,88,105
283,0.054582834243774414,116,109
284,0.11865901947021484,95,83
285,0.1514439582824707,97,89
286,0.03567314147949219,114,108
287,0.11872506141662598,94,83
288,0.0220029354095459,94,86
289,0.0734710693359375,95,83
290,0.15660309791564941,81,101
291,0.10213184356689453,123,100
292,0.1844480037689209,88,107
293,0.19800996780395508,124,100
294,0.3897430896759033,117,88
295,0.051091909408569336,120,106
296,0.15704989433288574,123,99
297,0.36609482765197754,83,103
298,0.11306095123291016,89,96
299,0.10124993324279785,124,103
300,0.15816116333007812,115,109
301,0.028927087783813477,95,108
302,0.12390685081481934,110,112
303,0.045970916748046875,106,93
304,0.14372897148132324,122,99
305,0.08592414855957031,95,109
306,0.0070688724517822266,121,105
307,0.03909015655517578,95,110
308,0.011302947998046875,103,95
309,0.023105144500732422,113,108
310,0.0333709716796875,82,99
311,0.10572600364685059,92,103
312,0.1792769432067871,115,87
313,0.11124992370605469,80,101
314,0.06335115432739258,94,82
315,0.11000299453735352,83,103
316,0.684952974319458,80,102
317,0.05244183540344238,89,95
318,0.15155482292175293,96,83
319,0.1052560806274414,80,102
320,0.03816986083984375,93,84
321,0.12003803253173828,80,103
322,0.014220952987670898,113,89
323,0.06722807884216309,79,101
324,0.419543981552124,90,107
325,0.4495069980621338,93,82
326,0.010246992111206055,117,107
327,0.22280406951904297,120,107
328,0.12814903259277344,118,95
329,0.07203292846679688,118,88
330,0.14234399795532227,79,102
331,0.1410520076751709,105,110
332,0.03520488739013672,123,104
333,0.051531076431274414,125,103
334,0.06723713874816895,79,103
