Particle#,Stick Time,Row,Column
1,0.8863818645477295,100,99
2,0.7674920558929443,101,100
3,0.716148853302002,101,100
4,0.07428503036499023,102,100
5,0.31142091751098633,102,101
6,0.5057511329650879,100,100
7,0.6878042221069336,101,101
8,0.16629505157470703,100,98
9,0.12853407859802246,100,101
10,0.4784209728240967,100,98
11,0.5980269908905029,101,98
12,0.5017437934875488,101,97
13,0.28432607650756836,101,97
14,0.6307249069213867,99,99
15,0.15176987648010254,99,98
16,0.2213900089263916,101,97
17,0.4511380195617676,100,97
18,0.7587189674377441,100,101
19,0.6000161170959473,102,100
20,0.34525179862976074,100,101
21,0.058557987213134766,100,101
22,0.5088560581207275,102,99
23,0.4846811294555664,101,102
24,0.31795310974121094,101,100
25,0.12685608863830566,98,98
26,0.023319005966186523,99,97
27,0.11970806121826172,102,97
28,0.4402170181274414,99,100
29,0.04344320297241211,99,96
30,0.5095028877258301,100,101
31,0.6230440139770508,100,100
32,0.07703304290771484,99,101
33,0.19969797134399414,100,102
34,0.028528928756713867,97,98
35,0.3095118999481201,102,102
36,0.42392706871032715,102,102
37,0.5149619579315186,98,96
38,0.06328201293945312,98,98
39,1.0514390468597412,101,103
40,0.05054903030395508,102,102
41,0.05755305290222168,100,100
42,0.34951186180114746,98,95
43,0.08334183692932129,100,97
44,0.06588387489318848,98,97
45,0.40604400634765625,102,98
46,0.09242796897888184,102,97
47,0.479686975479126,98,94
48,0.3329761028289795,99,101
49,0.014835119247436523,101,98
50,0.2708160877227783,101,104
51,0.02656102180480957,102,102
52,0.21542906761169434,99,101
53,0.4932668209075928,103,98
54,0.3584139347076416,100,104
55,0.21437788009643555,97,97
56,0.33881497383117676,98,93
57,0.2858619689941406,100,103
58,0.15991592407226562,101,105
59,0.2769289016723633,98,95
60,0.2601950168609619,99,97
61,0.3532838821411133,99,102
62,0.05143117904663086,98,97
63,0.23988795280456543,101,104
64,0.0713040828704834,98,92
65,0.05731987953186035,102,97
66,0.18790006637573242,103,102
67,0.3824329376220703,98,96
68,0.11515116691589355,99,95
69,0.07051491737365723,101,99
70,0.5990090370178223,101,104
71,0.1602950096130371,98,95
72,0.3073160648345947,101,104
73,0.18599796295166016,98,93
74,0.22342801094055176,101,100
75,0.27172112464904785,102,105
76,0.1401832103729248,97,92
77,0.6431429386138916,102,104
78,0.6141870021820068,103,103
79,0.3596498966217041,99,101
80,0.031211137771606445,98,99
81,0.02482914924621582,103,104
82,0.05729484558105469,103,104
83,0.17121005058288574,97,97
84,0.12025904655456543,99,94
85,0.1754469871520996,98,93
86,0.26508617401123047,102,99
87,0.07146620750427246,97,93
88,0.2504761219024658,99,103
89,0.08779501914978027,104,102
90,1.0662589073181152,96,92
91,0.607213020324707,104,98
92,0.4413490295410156,102,104
93,0.25895094871520996,102,102
94,0.15780305862426758,104,103
95,0.37091493606567383,101,105
96,0.6754410266876221,98,96
97,0.6355991363525391,102,105
98,0.43358802795410156,96,91
99,0.021423816680908203,97,91
100,0.14863109588623047,104,101
101,0.20017313957214355,97,90
102,0.6290440559387207,103,97
103,0.6278831958770752,102,105
104,0.050005197525024414,95,91
105,0.9985811710357666,97,92
106,0.06818199157714844,103,105
107,0.0755319595336914,95,92
108,0.16517305374145508,101,105
109,0.2536919116973877,98,101
110,0.13986587524414062,98,100
111,0.29070401191711426,96,97
112,0.1473250389099121,96,97
113,0.12726497650146484,98,99
114,0.11547493934631348,103,103
115,0.44646286964416504,99,104
116,0.04317593574523926,97,101
117,0.14020800590515137,96,90
118,0.6143860816955566,96,101
119,0.02484416961669922,102,97
120,0.09669613838195801,98,101
121,0.05197000503540039,103,106
122,0.17507195472717285,97,91
123,0.02341294288635254,104,100
124,0.4663889408111572,99,94
125,0.13428688049316406,103,105
126,0.024914979934692383,104,98
127,0.30327391624450684,94,92
128,0.17934107780456543,96,89
129,0.1849348545074463,102,106
130,0.13374114036560059,98,94
131,0.11279702186584473,96,91
132,0.11056184768676758,96,101
133,0.3756089210510254,98,92
134,1.2082810401916504,95,97
135,0.09208083152770996,95,90
136,0.3840022087097168,94,90
137,0.34407806396484375,104,97
138,0.3580129146575928,97,93
139,0.05259513854980469,105,102
140,0.13728094100952148,93,90
141,0.37883806228637695,100,104
142,0.28208494186401367,95,101
143,1.0783720016479492,105,100
144,0.06319999694824219,98,91
145,0.2867250442504883,96,88
146,0.19446778297424316,104,106
147,0.02538895606994629,104,104
148,0.8927969932556152,98,90
149,0.0534060001373291,95,88
150,0.0346071720123291,106,102
151,0.047377824783325195,105,106
152,0.5402359962463379,101,106
153,0.22422313690185547,94,92
154,0.5230860710144043,105,107
155,0.05736708641052246,94,90
156,0.22647309303283691,99,90
157,0.4285309314727783,103,104
158,0.04654502868652344,96,88
159,0.7226080894470215,95,100
160,0.2617349624633789,99,91
161,0.4061770439147949,97,90
162,0.4664480686187744,96,89
163,0.8634469509124756,96,101
164,0.8371138572692871,101,105
165,0.2668139934539795,95,101
166,0.3717648983001709,103,102
167,0.18782997131347656,103,104
168,0.05138707160949707,96,92
169,0.4772450923919678,104,99
170,0.10960507392883301,97,89
171,0.02517104148864746,95,101
172,0.48801088333129883,105,106
173,0.08214211463928223,105,98
174,1.1510930061340332,96,88
175,0.07868385314941406,97,88
176,0.023411989212036133,95,88
177,0.40842700004577637,104,96
178,0.5128200054168701,104,105
179,0.23833107948303223,92,90
180,0.16342496871948242,106,107
181,0.055108070373535156,104,95
182,0.26760411262512207,97,88
183,0.9511191844940186,94,97
184,0.3265798091888428,103,96
185,0.10352516174316406,99,104
186,0.24382781982421875,97,87
187,0.11922502517700195,95,93
188,2.2707180976867676,105,107
189,0.10619616508483887,97,89
190,0.7651238441467285,95,90
191,0.02886795997619629,106,106
192,0.129500150680542,94,90
193,0.17998504638671875,95,88
194,0.8845899105072021,105,95
195,0.12112307548522949,105,94
196,0.25154709815979004,96,88
197,0.11196208000183105,100,95
198,1.9283509254455566,104,105
199,0.3096652030944824,102,97
200,0.09190797805786133,106,107
201,0.2542150020599365,100,105
202,0.5100882053375244,97,87
203,0.07339286804199219,106,107
204,0.05466103553771973,99,104
205,0.09019994735717773,93,97
206,0.05396699905395508,95,87
207,0.09533500671386719,105,93
208,0.21773099899291992,96,96
209,1.010793924331665,103,95
210,0.17525100708007812,104,95
211,0.4533720016479492,99,105
212,0.38631701469421387,104,103
213,0.022027015686035156,104,94
214,0.17545795440673828,98,96
215,0.044921159744262695,104,97
216,0.2308061122894287,106,101
217,0.01907515525817871,96,87
218,0.49968886375427246,95,94
219,0.23465704917907715,106,102
220,0.03209805488586426,105,94
221,0.10773992538452148,103,94
222,0.2558259963989258,104,103
223,0.11659693717956543,95,86
224,0.3024930953979492,103,97
225,0.28493404388427734,105,106
226,0.07579898834228516,107,101
227,0.11250996589660645,105,100
228,0.24077606201171875,105,103
229,0.36186790466308594,100,101
230,0.22933006286621094,104,99
231,0.40105199813842773,105,95
232,0.10404706001281738,93,90
233,0.23948907852172852,98,105
234,0.2557809352874756,100,91
235,0.42211318016052246,96,92
236,0.3341710567474365,94,100
237,0.22963595390319824,98,102
238,0.8826789855957031,99,106
239,0.08341598510742188,104,102
240,0.42083311080932617,94,93
241,0.03837990760803223,96,90
242,0.15065908432006836,106,100
243,0.2649648189544678,98,104
244,0.4277338981628418,105,96
245,0.011708974838256836,106,107
246,0.21397781372070312,104,106
247,0.49100303649902344,97,88
248,0.06751298904418945,99,94
249,0.08349204063415527,106,108
250,0.02569103240966797,95,87
251,0.288499116897583,106,108
252,0.2539031505584717,95,90
253,0.12188005447387695,95,88
254,0.08748912811279297,104,99
255,0.043395042419433594,105,106
256,0.23198914527893066,94,90
257,0.2689330577850342,98,105
258,0.13437104225158691,103,105
259,0.2846641540527344,92,89
260,0.0943899154663086,97,105
261,0.01042795181274414,102,107
262,0.051850080490112305,104,96
263,0.025862932205200195,92,91
264,0.2480299472808838,105,108
265,0.19488000869750977,106,108
266,0.16672706604003906,106,108
