Particle#,Stick Time,Row,Column
440,0.4742920398712158,89,99
441,0.09160017967224121,100,86
442,0.034271955490112305,104,102
443,0.6478919982910156,101,110
444,0.22944092750549316,100,90
445,0.05810880661010742,106,95
446,0.27701902389526367,100,86
447,0.2934398651123047,92,108
448,0.05121111869812012,100,110
449,0.05993199348449707,99,86
450,0.02811288833618164,88,101
451,0.04801011085510254,91,106
452,0.025398969650268555,88,99
453,0.2528879642486572,106,95
454,0.27707386016845703,108,107
455,0.14146900177001953,105,100
456,0.11655592918395996,90,100
457,0.38954687118530273,102,107
458,0.2003040313720703,105,101
459,0.27826595306396484,101,89
460,0.1569221019744873,90,101
461,0.16620898246765137,107,105
462,0.06696605682373047,108,110
463,0.2909839153289795,88,106
464,0.0927889347076416,99,91
465,0.13507795333862305,108,108
466,0.2717430591583252,109,111
467,0.11228203773498535,90,107
468,0.44304490089416504,95,86
469,0.2335498332977295,107,95
470,0.5425000190734863,96,93
471,0.24006390571594238,90,102
472,0.1174921989440918,100,108
473,0.16968607902526855,88,105
474,0.054769039154052734,97,87
475,0.18521499633789062,98,111
476,0.14672017097473145,103,94
477,0.10632681846618652,100,111
478,0.2542121410369873,90,97
479,1.5610101222991943,106,100
480,0.4608042240142822,104,94
481,0.06615400314331055,107,94
482,0.16315317153930664,95,91
483,0.34993696212768555,91,97
484,0.01782703399658203,96,85
485,0.05040788650512695,107,106
486,0.10483002662658691,97,86
487,0.04643082618713379,95,85
488,0.11613297462463379,95,91
489,0.49413490295410156,106,107
490,0.11001300811767578,94,93
491,0.17484498023986816,95,85
492,0.06552481651306152,101,86
493,0.05856609344482422,107,111
494,0.10579800605773926,87,99
495,0.652860164642334,99,89
496,0.1104729175567627,92,107
497,0.12524104118347168,100,85
498,0.3127729892730713,106,94
499,0.21666717529296875,94,100
500,0.5763881206512451,99,91
501,0.12275409698486328,107,111
502,0.12985587120056152,109,107
503,0.1674950122833252,100,84
504,0.08542513847351074,100,83
505,0.49071693420410156,102,110
506,0.19031620025634766,109,110
507,0.16804909706115723,107,108
508,0.11875510215759277,89,101
509,0.18341803550720215,91,102
510,0.16074514389038086,87,106
511,0.09672212600708008,91,109
512,0.47417187690734863,90,98
513,0.2758810520172119,86,99
514,0.1443319320678711,101,111
515,0.4776020050048828,87,107
516,0.05111503601074219,91,108
