Particle#,Stick Time,Row,Column
1,0.478071928024292,100,99
2,0.15101909637451172,101,100
3,0.1829061508178711,100,99
4,0.4721031188964844,101,99
5,0.6810410022735596,101,100
6,0.028612852096557617,99,99
7,0.9908349514007568,99,98
8,0.44316601753234863,98,98
9,1.0034961700439453,99,100
10,0.43941497802734375,101,100
11,0.49266505241394043,101,101
12,0.6634900569915771,99,100
13,0.08726310729980469,100,100
14,0.5839471817016602,102,99
15,0.692755937576294,103,99
16,0.27599215507507324,98,99
17,0.14679312705993652,100,99
18,0.12545990943908691,99,98
19,1.5434341430664062,102,101
20,0.15989995002746582,100,101
21,0.43877506256103516,101,99
22,0.12937712669372559,101,99
23,0.3657670021057129,103,101
24,0.0531620979309082,103,102
25,0.04837393760681152,99,101
26,0.09969902038574219,104,99
27,0.14571690559387207,100,102
28,0.042855024337768555,99,97
29,0.18505597114562988,103,99
30,0.20706605911254883,100,103
31,0.08719706535339355,102,100
32,0.2528529167175293,104,100
33,0.1033170223236084,103,99
34,0.06812882423400879,101,100
35,0.05697488784790039,100,101
36,0.4121079444885254,99,96
37,0.08472180366516113,103,100
38,0.1378331184387207,101,99
39,0.09073901176452637,101,100
40,0.07227802276611328,99,103
41,0.04969191551208496,99,97
42,0.1346909999847412,100,99
43,0.2754988670349121,99,95
44,0.5943179130554199,99,96
45,0.29617905616760254,100,104
46,0.41326403617858887,104,99
47,0.11126112937927246,101,103
48,0.12732505798339844,102,100
49,0.1524820327758789,100,99
50,0.1505889892578125,104,99
51,0.4252328872680664,103,101
52,0.21761178970336914,99,97
53,0.3107419013977051,104,102
54,0.48073792457580566,100,102
55,0.26714611053466797,100,105
56,0.10793900489807129,98,98
57,0.02619004249572754,97,98
58,0.05004096031188965,98,103
59,0.19593000411987305,99,104
60,0.19254589080810547,101,101
61,0.1892538070678711,104,103
62,0.3272731304168701,99,105
63,0.028760910034179688,100,101
64,0.0576632022857666,100,103
65,0.10718584060668945,102,100
66,1.3628480434417725,99,98
67,0.2841348648071289,103,103
68,0.24276995658874512,102,102
69,0.058279991149902344,104,99
70,0.26624107360839844,99,94
71,1.0114068984985352,104,101
72,0.07136106491088867,101,104
73,0.2750279903411865,103,102
74,0.2702162265777588,96,98
75,0.21614718437194824,98,94
76,0.24451208114624023,99,93
77,0.03696894645690918,98,105
78,0.978477954864502,105,99
79,0.03621792793273926,106,99
80,0.08603096008300781,98,93
81,0.2946140766143799,101,103
82,0.12806391716003418,100,94
83,0.1274561882019043,96,98
84,0.5730710029602051,100,93
85,0.14224886894226074,104,100
86,0.06606507301330566,100,106
87,0.2721741199493408,101,99
88,0.11176514625549316,107,99
89,0.10680389404296875,99,103
90,0.26775288581848145,101,105
91,0.0722808837890625,101,105
92,0.1706371307373047,98,97
93,1.214768886566162,100,107
94,0.01770496368408203,101,100
95,0.9688730239868164,100,93
96,0.12613582611083984,101,106
97,0.2157590389251709,99,107
98,0.17905688285827637,103,99
99,0.13013315200805664,95,98
100,0.08019685745239258,105,100
101,0.026769161224365234,98,93
102,0.5954298973083496,104,99
103,0.2151651382446289,98,92
104,0.8732869625091553,98,91
105,0.6019368171691895,100,108
106,0.3745729923248291,101,105
107,0.13782501220703125,100,94
108,0.06293988227844238,97,93
109,0.05736899375915527,98,102
110,0.5533671379089355,107,100
111,0.33429718017578125,99,94
112,0.18133306503295898,100,92
113,0.12216305732727051,95,99
114,0.2091681957244873,98,95
115,0.324735164642334,97,91
116,0.14457106590270996,101,100
117,0.1264948844909668,94,99
118,0.27239108085632324,100,94
119,0.31897687911987305,103,103
120,0.1479940414428711,101,106
121,0.04727292060852051,104,103
122,0.24056410789489746,105,99
123,0.048879146575927734,97,91
124,0.11944103240966797,95,98
125,0.08367609977722168,101,106
126,0.8451118469238281,100,96
127,0.041680097579956055,108,100
128,0.25539207458496094,96,99
129,0.4273059368133545,100,107
130,0.3019280433654785,97,92
131,0.11411499977111816,95,99
132,0.03402590751647949,100,102
133,0.9376070499420166,97,92
134,0.05500483512878418,100,93
135,0.33298492431640625,102,98
136,0.17165803909301758,106,99
137,0.2704451084136963,106,100
138,0.3628718852996826,99,105
139,0.6248879432678223,103,99
140,0.01007390022277832,104,100
141,0.582021951675415,98,93
142,0.17433500289916992,101,104
143,0.6683938503265381,103,102
144,0.16083312034606934,96,97
145,0.1313478946685791,97,93
146,0.3660550117492676,98,90
147,0.36564207077026367,101,92
148,0.13262295722961426,98,92
149,0.03629922866821289,99,108
150,0.15426301956176758,97,97
151,0.10155320167541504,105,99
152,0.042340993881225586,95,98
153,0.3832402229309082,98,97
154,0.051445960998535156,99,107
155,0.03477001190185547,98,105
156,0.5916950702667236,99,95
157,0.10164999961853027,97,97
158,0.08256793022155762,97,98
159,0.1461172103881836,95,99
160,0.21286892890930176,98,104
161,0.2338409423828125,106,99
162,0.08893704414367676,101,91
163,0.2981710433959961,99,107
164,0.07628893852233887,107,99
165,0.10969114303588867,98,96
166,0.021893978118896484,102,91
167,0.10991597175598145,97,94
168,0.46610593795776367,107,99
169,0.1313159465789795,102,91
170,0.12091994285583496,108,99
171,0.04055500030517578,102,101
172,0.46661806106567383,100,101
173,0.06998491287231445,99,95
174,0.33287596702575684,100,93
175,0.0314791202545166,106,99
176,0.10785198211669922,95,98
177,0.19017910957336426,99,106
178,0.10152006149291992,100,108
179,0.28049492835998535,101,92
180,0.30114197731018066,99,96
181,0.22405195236206055,100,106
182,0.10819005966186523,97,91
183,0.35938215255737305,100,96
184,0.6692459583282471,102,91
185,0.31816792488098145,98,101
186,0.7262020111083984,103,91
187,0.05765390396118164,102,101
188,0.03179192543029785,100,104
189,0.1188969612121582,108,99
190,0.32940006256103516,96,98
191,0.04103493690490723,101,106
192,0.18854188919067383,97,94
193,0.5454418659210205,96,98
194,0.13015317916870117,97,93
195,0.8474650382995605,99,108
196,0.012890815734863281,101,90
197,0.5795018672943115,96,92
198,0.044146060943603516,99,104
199,0.16734600067138672,99,91
200,0.32232213020324707,102,90
201,0.0693659782409668,99,106
202,0.03665900230407715,97,92
203,0.22712492942810059,105,103
204,0.7372560501098633,97,102
205,0.3542170524597168,97,91
206,0.039437055587768555,106,98
207,0.1312119960784912,99,109
208,0.11869406700134277,102,91
209,0.07768702507019043,101,90
210,0.10336184501647949,96,93
211,0.04780316352844238,102,91
212,0.3849489688873291,96,91
213,0.48473191261291504,97,90
214,0.06948399543762207,106,101
215,0.04419207572937012,103,91
216,0.42829108238220215,96,91
217,0.7767980098724365,101,91
218,0.12224411964416504,105,104
219,0.21760797500610352,95,100
220,0.12259197235107422,104,103
221,0.3184340000152588,98,91
222,0.28395700454711914,101,105
223,0.09147906303405762,94,100
224,0.28252720832824707,94,100
225,0.012607097625732422,97,102
226,0.3155021667480469,99,110
227,0.1375260353088379,102,104
228,0.06143617630004883,98,109
229,0.05870199203491211,95,101
230,0.07771706581115723,95,99
231,0.37404894828796387,98,95
232,0.40675902366638184,101,99
233,0.25036191940307617,100,109
234,0.5803220272064209,101,100
235,0.03075695037841797,104,91
236,0.049043893814086914,96,94
237,0.312471866607666,98,90
238,0.3797929286956787,96,93
239,0.04466390609741211,97,97
240,0.034559011459350586,100,107
241,0.0780329704284668,106,101
242,0.09745001792907715,93,100
243,0.06773114204406738,107,100
244,0.5278339385986328,98,90
245,0.04601883888244629,99,106
246,0.22165918350219727,92,100
247,0.20072412490844727,98,91
248,0.24727702140808105,92,99
249,0.15952014923095703,108,99
250,0.02078390121459961,103,91
251,0.10771393775939941,102,99
252,0.20890283584594727,98,95
253,0.3208961486816406,95,102
254,0.16971278190612793,99,109
255,0.13232994079589844,93,100
256,0.028300046920776367,100,90
257,0.023953914642333984,108,98
258,0.10145711898803711,101,89
259,0.04944109916687012,99,94
260,0.18741106986999512,98,105
261,0.1998751163482666,96,100
262,0.09571099281311035,101,91
263,0.400623083114624,97,89
264,0.09771299362182617,98,110
265,0.05802106857299805,95,102
266,0.48294711112976074,97,110
267,0.04455280303955078,101,90
268,0.07342982292175293,97,101
269,0.07805395126342773,98,105
270,0.20487499237060547,109,99
271,0.09945011138916016,97,110
272,0.10745120048522949,97,104
273,0.018292903900146484,100,109
274,0.05746793746948242,104,90
275,0.35442209243774414,97,105
276,0.1846940517425537,101,93
277,0.18214106559753418,102,90
278,0.14304590225219727,94,102
279,0.09254097938537598,103,100
280,0.10077905654907227,92,100
281,0.377094030380249,97,90
282,0.07755279541015625,102,92
283,0.026713132858276367,97,99
284,0.18656516075134277,107,101
285,0.1400439739227295,100,100
286,0.3014659881591797,96,90
287,0.5231359004974365,107,100
288,0.11434507369995117,104,104
289,0.10775613784790039,95,92
290,0.041580915451049805,97,93
291,0.03673505783081055,105,90
292,0.5703167915344238,99,111
293,0.10265398025512695,105,90
294,0.04769086837768555,104,103
295,0.12456893920898438,107,99
296,0.20871686935424805,109,98
297,0.4517979621887207,95,97
298,0.24405598640441895,98,89
299,0.19588303565979004,99,108
300,0.07037901878356934,100,91
301,0.24471592903137207,100,106
302,0.10385704040527344,99,111
303,0.0611720085144043,92,100
304,0.8274462223052979,101,102
305,0.056880950927734375,101,88
306,0.07732486724853516,104,89
307,0.052664995193481445,109,99
308,0.2876300811767578,99,109
309,0.05316305160522461,99,107
310,0.22246289253234863,98,105
311,0.060510873794555664,101,109
312,0.13659405708312988,108,100
313,0.22536706924438477,95,91
314,0.049414873123168945,101,91
315,0.5432710647583008,98,109
316,0.05999588966369629,108,99
317,0.6133561134338379,98,110
318,0.8368358612060547,91,99
319,0.4663090705871582,98,110
320,0.041810035705566406,97,90
321,0.20900392532348633,101,110
322,0.2280728816986084,104,90
323,0.018344879150390625,97,91
324,0.4152250289916992,96,110
325,0.12857484817504883,101,94
326,0.853626012802124,102,89
327,0.17226004600524902,99,110
328,0.10219407081604004,95,110
329,0.09281206130981445,96,99
330,0.030498027801513672,100,94
331,0.13001108169555664,97,111
332,0.06708407402038574,102,91
333,0.21332693099975586,96,111
334,0.09905099868774414,104,90
335,0.1724538803100586,108,98
336,0.34429311752319336,99,112
337,0.010596990585327148,99,108
338,0.04871082305908203,108,99
339,0.32471704483032227,103,90
340,0.13511991500854492,101,110
341,0.036707162857055664,96,104
342,0.05577993392944336,95,102
343,0.22919511795043945,99,113
344,0.09564805030822754,97,89
345,0.09128689765930176,97,109
346,0.13907289505004883,98,113
347,0.4384119510650635,100,92
348,0.05208992958068848,91,98
349,0.08487200736999512,96,110
350,0.13024115562438965,95,101
351,0.27834486961364746,104,90
352,0.21251797676086426,101,111
353,0.3087038993835449,103,92
354,0.17912006378173828,100,111
355,0.016762971878051758,102,111
356,0.16779112815856934,101,91
357,0.20332813262939453,97,90
358,0.3661680221557617,100,105
359,0.0781850814819336,105,105
360,0.05439591407775879,107,99
361,0.4605071544647217,93,99
362,0.06986498832702637,96,89
363,0.020034074783325195,102,90
364,0.03830409049987793,101,108
365,0.03508186340332031,100,113
366,0.07348203659057617,108,97
367,0.2511570453643799,100,110
368,0.07954192161560059,107,97
369,0.14454889297485352,97,101
370,0.06192207336425781,95,89
371,0.41190290451049805,96,104
372,0.4699840545654297,95,98
373,0.1540830135345459,109,100
374,0.1117861270904541,96,91
375,0.11428213119506836,103,100
376,0.02407383918762207,95,100
377,0.12999606132507324,95,90
378,0.23551416397094727,109,101
379,0.43306803703308105,104,103
380,0.10661506652832031,101,89
381,0.06970691680908203,108,100
382,0.25505495071411133,96,110
383,0.11172890663146973,97,111
384,0.1680150032043457,108,98
385,0.11256289482116699,104,99
386,0.11366915702819824,108,101
387,0.036393165588378906,98,113
388,0.10198092460632324,98,113
389,0.22037196159362793,101,89
390,0.5014858245849609,108,99
391,0.028902053833007812,102,111
392,0.4595351219177246,97,110
393,0.14568591117858887,91,97
394,0.256375789642334,102,93
395,0.02945399284362793,96,101
396,0.14484190940856934,101,91
397,0.09139418601989746,98,112
398,0.05600786209106445,94,89
399,0.3207130432128906,97,111
400,0.09708094596862793,101,87
401,0.06870007514953613,99,113
402,0.146956205368042,95,89
403,0.36311817169189453,97,112
404,0.20211505889892578,110,98
405,0.09957194328308105,96,90
406,0.052362918853759766,97,89
407,0.11756300926208496,101,112
408,0.24949216842651367,97,89
409,0.5959649085998535,104,102
410,0.362778902053833,105,104
411,0.1193399429321289,93,100
412,0.043406009674072266,106,103
413,0.035302162170410156,106,102
414,0.2628481388092041,93,102
415,0.0827329158782959,107,103
416,0.1657259464263916,101,109
417,0.16104412078857422,93,101
418,0.08203697204589844,104,91
419,0.1816089153289795,99,113
420,0.0396120548248291,106,90
421,0.20027709007263184,104,103
422,0.05825185775756836,100,105
423,0.3793599605560303,103,111
424,0.3850109577178955,98,112
425,0.16294193267822266,90,99
426,0.267117977142334,101,113
427,0.039157867431640625,94,110
428,0.22730684280395508,106,100
429,0.27831101417541504,100,107
430,0.22315001487731934,94,101
431,0.03563213348388672,102,87
432,0.16944503784179688,95,90
433,0.0601038932800293,94,101
434,0.06975507736206055,104,105
435,0.11596298217773438,90,98
436,0.26422882080078125,94,109
437,0.029840946197509766,100,87
438,0.06066703796386719,100,86
439,0.07714009284973145,102,112
440,0.04577898979187012,104,111
441,0.07422399520874023,97,88
442,0.0575709342956543,102,86
443,0.06475090980529785,95,111
444,0.34233689308166504,95,93
445,0.019559860229492188,100,87
446,0.035614013671875,94,102
447,0.15656709671020508,94,93
448,0.1911149024963379,95,90
449,0.4129030704498291,101,86
450,0.1562800407409668,105,105
451,0.7533221244812012,95,94
452,0.28597307205200195,95,101
453,0.21062898635864258,97,87
454,0.22382807731628418,108,102
455,0.0797569751739502,96,88
456,0.08924198150634766,97,91
457,0.19675898551940918,97,90
458,0.011749982833862305,110,101
459,0.2650759220123291,94,110
460,0.1947031021118164,95,111
461,0.17617416381835938,103,90
462,0.03050994873046875,89,98
463,0.022912025451660156,97,90
464,0.5926218032836914,96,87
465,0.06410098075866699,102,113
466,0.13537001609802246,89,97
467,0.07155609130859375,105,89
468,0.25121593475341797,89,98
469,0.12671995162963867,89,99
470,0.05354785919189453,109,98
471,0.45505690574645996,105,111
472,0.03661680221557617,100,86
473,0.12819814682006836,110,102
474,0.018016815185546875,88,97
475,0.17650890350341797,106,90
476,0.6081008911132812,103,90
477,0.014585018157958984,100,86
478,0.11060595512390137,96,112
479,0.09150505065917969,93,109
480,0.07037687301635742,89,98
481,0.13080883026123047,103,110
482,0.4207441806793213,89,96
483,0.09588098526000977,90,97
484,0.24903202056884766,95,93
485,0.2702169418334961,109,98
486,0.09272193908691406,90,99
487,0.3410317897796631,89,97
488,0.849829912185669,102,88
489,0.07121801376342773,98,88
490,0.273237943649292,94,111
491,0.07537293434143066,89,97
492,0.018362045288085938,96,88
493,0.3085629940032959,100,89
494,0.3624880313873291,96,88
