Particle#,Stick Time,Row,Column
236,0.14950895309448242,105,107
237,0.1017611026763916,103,92
238,0.22634100914001465,101,112
239,0.09403586387634277,105,94
240,0.06812214851379395,108,109
241,0.11362290382385254,103,85
242,0.9200320243835449,104,102
243,0.3165609836578369,105,85
244,0.15579700469970703,98,86
245,0.04694795608520508,105,104
246,0.26291990280151367,109,109
247,0.1609790325164795,97,87
248,0.2401430606842041,107,109
249,0.31809401512145996,101,111
250,0.2962498664855957,99,103
251,0.20265483856201172,105,107
252,1.5280108451843262,103,85
253,0.11194205284118652,103,84
254,0.5692911148071289,108,105
255,0.3047349452972412,102,96
256,0.5721559524536133,101,109
257,0.24468517303466797,102,111
258,0.08505797386169434,97,97
259,0.3131110668182373,103,92
260,0.3936891555786133,101,111
261,0.625730037689209,103,85
262,0.34342288970947266,99,84
263,0.011864185333251953,105,84
264,0.13305997848510742,109,105
265,0.04601716995239258,101,92
266,0.2227799892425537,106,103
267,0.03779196739196777,104,101
268,0.6240410804748535,98,87
269,0.08629012107849121,103,111
270,0.08982610702514648,104,84
271,0.0752420425415039,97,100
272,0.42783308029174805,109,105
273,0.0541231632232666,108,108
274,0.22234320640563965,96,98
275,0.17809009552001953,105,110
276,0.2761411666870117,97,86
277,0.17705702781677246,103,109
278,0.3591299057006836,103,83
279,0.14468789100646973,103,84
280,0.21315789222717285,96,97
281,0.1157379150390625,105,95
282,0.88897705078125,99,86
283,0.5830779075622559,103,85
284,0.15681886672973633,97,102
285,0.44309282302856445,104,86
286,0.04097604751586914,99,99
287,0.05545186996459961,100,84
288,0.144819974899292,98,110
289,0.25363683700561523,97,85
290,0.026922941207885742,100,83
291,0.04473686218261719,109,107
292,0.409102201461792,103,112
293,0.06046581268310547,103,83
294,0.11152291297912598,110,109
295,0.0931849479675293,96,85
296,0.2492220401763916,104,83
297,0.38954710960388184,99,111
298,0.6014142036437988,106,92
299,0.450563907623291,98,111
300,0.16028809547424316,96,86
301,0.04458308219909668,108,109
302,0.16622304916381836,104,83
303,0.4761381149291992,98,111
304,0.8626940250396729,102,111
305,0.13103294372558594,105,85
306,0.052603960037231445,97,85
307,0.371021032333374,105,93
308,0.47437500953674316,96,97
309,0.4463520050048828,106,84
310,0.30530810356140137,105,86
311,0.09679889678955078,95,103
312,0.20439386367797852,105,85
313,0.22974681854248047,98,85
314,0.7248589992523193,104,87
315,0.5979611873626709,99,110
316,0.16757893562316895,102,111
317,0.08448290824890137,106,91
318,0.2011110782623291,104,101
319,0.15688610076904297,104,93
320,0.03661084175109863,102,112
321,0.18771696090698242,97,87
322,0.06604290008544922,105,91
323,0.1171259880065918,100,83
324,0.14181089401245117,106,83
325,0.17165708541870117,95,96
326,0.24559998512268066,105,91
327,0.1822338104248047,101,111
328,0.4138920307159424,105,84
329,0.15143394470214844,99,90
330,0.6235408782958984,102,94
331,0.28040409088134766,109,106
332,0.3550751209259033,95,103
333,0.5534420013427734,106,101
334,0.07840394973754883,105,94
335,0.15970706939697266,104,95
336,0.033101797103881836,106,83
337,0.23466777801513672,97,86
338,0.34859800338745117,101,112
339,0.4137840270996094,95,97
340,0.4579579830169678,98,87
341,0.13231182098388672,98,111
342,1.2692480087280273,106,85
343,1.0297579765319824,95,98
344,0.1170802116394043,105,84
345,1.3220100402832031,102,87
346,0.36997199058532715,111,109
347,0.18395590782165527,100,82
348,0.056981801986694336,111,110
349,0.36561083793640137,106,91
350,0.08858299255371094,98,85
351,0.19893598556518555,105,109
352,0.16957902908325195,108,109
353,0.08047604560852051,97,95
354,0.06194305419921875,99,105
355,0.161329984664917,106,93
356,0.011307001113891602,100,109
357,0.10503101348876953,108,109
358,0.04236006736755371,103,109
359,0.21374917030334473,98,111
360,0.6177058219909668,97,85
361,0.2338860034942627,98,87
362,0.2884559631347656,110,106
363,0.08792901039123535,101,88
364,0.2564380168914795,101,112
365,0.17107081413269043,100,112
366,0.05371403694152832,99,109
367,0.22961688041687012,99,86
368,0.05412483215332031,109,110
369,0.11869311332702637,106,93
370,0.13582491874694824,105,83
371,0.2285451889038086,108,109
372,0.6851620674133301,108,106
373,0.11002707481384277,106,107
374,0.109375,103,88
375,0.008507013320922852,97,102
376,0.7863039970397949,99,109
377,0.03840994834899902,100,92
378,0.05765390396118164,107,109
379,0.2689352035522461,99,91
380,0.12633490562438965,95,98
381,0.07604694366455078,103,84
382,0.0783989429473877,107,83
383,0.030959129333496094,96,84
384,0.1408078670501709,106,92
385,0.0654900074005127,107,101
386,0.11505985260009766,111,110
387,0.04936790466308594,105,102
388,0.046523094177246094,107,82
389,0.28087496757507324,95,85
390,0.04207110404968262,107,84
391,0.704308032989502,103,111
392,0.030911922454833984,96,85
393,0.03382396697998047,99,112
394,0.33269596099853516,107,91
395,0.06807899475097656,100,104
396,0.7146878242492676,95,96
397,0.18703007698059082,106,82
398,0.02570796012878418,104,82
399,0.12656903266906738,105,87
400,0.4274580478668213,100,85
401,0.45757389068603516,107,82
402,0.0854330062866211,96,85
403,0.08691692352294922,98,101
404,0.14345884323120117,94,85
405,0.14801311492919922,104,112
406,0.023380041122436523,101,112
407,0.03193998336791992,110,110
408,0.1782829761505127,108,82
409,0.10534906387329102,103,94
410,0.05654597282409668,97,84
411,0.045317888259887695,96,83
412,0.1783428192138672,102,111
413,0.1815640926361084,98,85
414,0.07811808586120605,97,95
415,0.06877589225769043,106,92
416,0.3818070888519287,104,90
417,0.24323797225952148,102,110
418,0.3714289665222168,108,84
419,0.1758270263671875,97,83
420,0.3979678153991699,94,85
421,0.2757909297943115,105,102
422,0.5287911891937256,98,83
423,0.2828371524810791,94,85
424,0.07976698875427246,99,113
425,0.7378108501434326,101,111
426,0.03373098373413086,110,110
427,0.19409394264221191,111,111
428,0.02424788475036621,111,112
429,0.1234738826751709,107,82
430,0.02399611473083496,100,85
431,0.0648050308227539,108,81
432,0.30799293518066406,98,111
433,0.5602090358734131,98,113
434,0.271331787109375,96,84
435,0.6241929531097412,104,99
436,0.012418985366821289,106,92
437,0.29718804359436035,109,82
438,0.3545339107513428,94,102
439,0.31972289085388184,110,112
440,0.42275309562683105,100,110
441,0.127655029296875,95,85
442,0.16709208488464355,104,88
443,0.28226184844970703,95,83
444,0.08855700492858887,107,101
445,0.015748977661132812,95,99
446,0.07629084587097168,95,102
447,0.38425397872924805,98,112
448,0.013987064361572266,107,92
449,0.027328968048095703,103,82
450,0.04900312423706055,104,81
451,0.14607810974121094,98,92
452,0.25989580154418945,108,104
453,0.11806392669677734,107,83
454,0.5454399585723877,98,99
455,0.015655040740966797,98,86
456,0.0979311466217041,94,97
457,0.19359087944030762,109,110
458,0.017539024353027344,110,106
459,0.01822805404663086,98,82
460,0.15178704261779785,108,80
461,0.36768078804016113,104,84
462,0.29198384284973145,108,83
463,0.19498991966247559,95,96
464,0.025205135345458984,94,102
465,0.15294194221496582,96,99
466,0.7972700595855713,99,91
467,0.2616851329803467,107,80
468,0.27381205558776855,98,114
469,0.023170948028564453,100,82
470,0.33632898330688477,98,110
471,0.14394903182983398,105,87
472,0.1529529094696045,109,80
473,0.439500093460083,105,108
474,0.04561305046081543,107,81
475,0.03333616256713867,110,107
476,0.06756401062011719,106,110
477,0.2666628360748291,108,109
478,0.12031698226928711,94,103
479,0.17688298225402832,110,80
480,0.03812003135681152,109,80
481,0.3212292194366455,96,96
482,0.020325899124145508,96,84
483,0.23153209686279297,98,104
484,0.15937089920043945,108,105
485,0.20418310165405273,109,106
486,0.22516989707946777,111,80
487,0.12494611740112305,99,109
488,0.07746601104736328,95,102
489,0.19555878639221191,97,111
490,0.06644892692565918,97,111
491,0.025082826614379883,93,103
492,0.10360193252563477,97,114
493,0.02235579490661621,92,103
494,0.16941404342651367,99,106
495,0.11311197280883789,104,113
496,0.2736959457397461,102,82
497,0.134721040725708,95,103
498,0.26839399337768555,92,103
499,0.08224105834960938,98,114
500,0.06310391426086426,95,84
501,0.08438491821289062,105,93
502,0.0843961238861084,105,112
503,0.12955093383789062,106,107
504,0.07090091705322266,109,79
505,0.0391688346862793,96,114
506,0.16734719276428223,110,82
507,0.05943703651428223,94,86
508,0.03171706199645996,97,82
509,0.2595200538635254,95,84
510,0.5243170261383057,92,102
511,0.08832907676696777,97,81
512,0.23109889030456543,112,110
513,0.12376904487609863,107,85
514,0.2100999355316162,106,95
515,0.15070390701293945,109,80
516,0.038743019104003906,108,92
517,0.06359601020812988,94,85
518,0.18299102783203125,111,81
519,0.15522003173828125,108,109
520,0.10616707801818848,98,86
521,0.2537510395050049,104,84
522,0.388031005859375,109,92
523,0.5553989410400391,110,79
524,0.16200804710388184,111,80
525,0.26212501525878906,112,80
526,0.059107065200805664,94,83
527,0.5153548717498779,96,99
528,0.17845702171325684,103,82
529,0.10060501098632812,104,113
530,0.04081392288208008,93,102
531,0.21408891677856445,97,114
532,0.032215118408203125,97,94
533,0.11629915237426758,98,81
534,0.16004705429077148,110,83
535,0.051470041275024414,112,109
536,0.21196699142456055,94,87
537,0.1049191951751709,97,114
538,0.020209074020385742,96,113
539,0.022861957550048828,95,100
540,0.2158498764038086,108,110
541,0.4362790584564209,110,82
542,0.0655820369720459,96,81
543,0.25650811195373535,94,96
544,0.02628493309020996,110,111
545,0.1421520709991455,111,112
546,0.6077430248260498,110,78
547,0.12898015975952148,110,78
548,0.042105913162231445,108,81
549,0.09827184677124023,94,86
550,0.0614008903503418,110,113
551,0.33225202560424805,94,95
552,0.5047540664672852,92,102
553,0.14417695999145508,97,110
554,0.5005791187286377,97,109
555,0.12764692306518555,110,78
556,0.3424708843231201,95,99
557,0.43709802627563477,112,112
558,0.11526894569396973,109,79
559,0.20023298263549805,109,93
560,0.040750980377197266,110,105
561,0.23996806144714355,99,81
562,0.6419978141784668,97,115
563,0.04102802276611328,98,80
564,0.06394004821777344,108,83
565,0.2149810791015625,97,114
566,0.19620108604431152,110,111
567,0.08528709411621094,96,81
568,0.11424684524536133,98,81
569,0.10462093353271484,110,84
570,0.4752340316772461,106,112
571,0.025146007537841797,107,81
572,0.3067619800567627,110,79
573,0.20919013023376465,110,92
574,0.15461421012878418,97,81
575,0.11012482643127441,112,81
576,0.24369502067565918,98,113
577,0.15103411674499512,112,79
578,0.8075830936431885,104,114
579,0.09079504013061523,96,114
580,0.06410503387451172,106,85
581,0.24649286270141602,96,96
582,0.27822303771972656,111,113
583,0.11139678955078125,94,95
584,0.3938899040222168,110,110
585,0.31754612922668457,113,79
586,0.41852712631225586,93,103
587,0.2730569839477539,98,79
588,0.28986287117004395,104,82
589,0.06008410453796387,104,115
590,0.09395408630371094,97,81
591,0.08221793174743652,111,112
592,0.3432610034942627,105,115
593,0.06242108345031738,110,105
594,0.1028289794921875,113,78
595,0.2848970890045166,110,110
596,0.19881105422973633,98,115
597,0.553704023361206,99,79
598,0.6404619216918945,106,115
599,0.1663808822631836,111,92
600,0.3169529438018799,93,86
601,0.28112101554870605,95,114
602,0.009466171264648438,111,93
603,0.06834292411804199,105,114
604,0.37241291999816895,110,92
605,0.13072800636291504,98,98
606,0.09234189987182617,97,80
607,0.027498960494995117,97,114
608,0.07991695404052734,111,113
609,0.030438899993896484,113,78
610,0.27791619300842285,108,91
611,0.021329879760742188,96,80
612,0.03714489936828613,108,101
613,0.4101879596710205,96,85
614,0.1096501350402832,107,80
615,0.39771604537963867,109,106
616,0.13303589820861816,100,79
617,0.3454399108886719,109,113
618,0.35715603828430176,95,102
619,0.03160905838012695,93,97
620,0.20530390739440918,112,81
621,0.0685122013092041,112,82
622,0.27166199684143066,113,80
623,0.3255650997161865,113,81
624,0.11934399604797363,111,78
625,0.1924760341644287,113,112
626,0.10222697257995605,96,85
627,0.22897791862487793,111,113
628,0.0521090030670166,105,116
629,0.4149899482727051,99,112
630,0.05821108818054199,114,78
631,0.583096981048584,113,77
632,0.0160980224609375,94,86
633,0.4443089962005615,110,110
634,0.018172025680541992,112,108
635,0.18666696548461914,99,88
636,0.041545867919921875,94,88
637,0.16256403923034668,97,86
638,0.5253190994262695,99,79
639,0.12443804740905762,95,81
640,0.07800483703613281,114,112
641,0.05812382698059082,99,78
642,0.05761909484863281,115,78
643,0.10468292236328125,109,83
644,0.5773289203643799,115,79
645,0.0854640007019043,114,77
646,0.010822772979736328,98,81
647,0.1541750431060791,114,80
648,0.3520369529724121,108,102
649,0.03555488586425781,93,95
650,0.2809150218963623,99,108
651,0.7377870082855225,113,110
652,0.2479400634765625,95,113
653,0.099822998046875,97,109
654,0.26534509658813477,108,80
655,0.06139683723449707,98,114
656,0.10925912857055664,97,80
657,0.27014803886413574,97,116
658,0.24984383583068848,114,77
659,0.10708403587341309,95,87
660,0.02885890007019043,97,117
661,0.31228113174438477,97,82
662,0.06292510032653809,112,77
663,0.5624449253082275,106,116
664,0.17182707786560059,96,117
665,0.08156609535217285,110,78
666,0.09790611267089844,106,113
667,0.019643068313598633,108,80
668,0.007478952407836914,107,101
669,0.0632009506225586,97,88
670,0.04476284980773926,95,113
671,0.015751123428344727,113,113
672,0.1989119052886963,96,115
673,0.08877396583557129,97,83
674,0.25981807708740234,96,111
675,0.09392094612121582,95,115
676,0.11568188667297363,111,93
677,0.19975781440734863,96,118
678,0.43650007247924805,110,93
679,0.06282711029052734,99,81
680,0.20321416854858398,97,118
681,0.7049789428710938,95,84
682,0.39647412300109863,92,97
683,0.06635093688964844,105,113
684,0.13119912147521973,96,118
685,0.2544078826904297,107,108
686,0.01935100555419922,96,117
687,0.0881350040435791,96,81
688,0.07380509376525879,104,114
689,0.08611798286437988,116,78
690,0.019655942916870117,111,105
691,0.6745798587799072,95,118
692,0.046460866928100586,111,94
693,0.18047404289245605,94,85
694,0.11472201347351074,96,96
695,0.016633987426757812,112,76
696,0.38459110260009766,100,78
697,0.06500005722045898,96,119
698,0.2180640697479248,95,111
699,0.3775360584259033,94,81
700,0.4754018783569336,91,102
701,0.5806949138641357,105,95
702,0.07101297378540039,109,112
703,0.10717988014221191,113,77
704,0.05895590782165527,114,79
705,0.023185014724731445,92,102
706,0.08584403991699219,114,113
707,0.11718511581420898,112,110
708,0.6477890014648438,92,102
709,0.5572500228881836,97,79
710,0.176591157913208,92,102
711,0.2116091251373291,110,113
712,0.8024249076843262,111,76
713,0.16110587120056152,92,97
714,0.24403786659240723,97,109
715,0.16205811500549316,96,118
716,0.13919305801391602,106,117
717,0.11289715766906738,111,93
718,0.31044816970825195,111,77
719,0.1174168586730957,92,104
720,0.14295411109924316,111,79
721,0.34148287773132324,117,78
722,0.33112502098083496,111,113
723,0.1096959114074707,95,119
724,0.7590298652648926,108,104
725,0.23594403266906738,94,82
726,0.1456151008605957,113,81
727,0.3491528034210205,106,114
728,0.2707939147949219,97,119
729,0.11887383460998535,111,75
730,0.014484882354736328,112,109
731,0.06718897819519043,91,104
732,0.04419302940368652,111,78
733,0.11479806900024414,114,76
734,0.23398590087890625,94,96
735,0.13828492164611816,113,78
736,0.2895529270172119,117,79
737,0.1205439567565918,107,115
738,0.3212738037109375,114,77
739,0.041319847106933594,92,98
740,0.1775221824645996,111,76
741,0.10009908676147461,98,80
742,0.04287409782409668,96,81
743,0.10979008674621582,113,114
744,0.1411750316619873,95,83
745,0.23747801780700684,111,110
746,0.1185460090637207,105,101
747,0.20518708229064941,117,80
748,0.05340313911437988,97,117
749,0.2628970146179199,95,119
750,0.09714818000793457,112,77
751,0.022159814834594727,96,111
752,0.6214830875396729,94,111
753,0.16576099395751953,94,86
754,0.10554003715515137,101,79
755,0.08969306945800781,94,87
756,0.04737591743469238,117,79
757,0.2089529037475586,97,94
758,0.02297210693359375,98,119
759,0.02994704246520996,102,83
760,0.044306039810180664,93,96
761,0.5150868892669678,95,82
762,0.0465390682220459,114,76
763,0.22829389572143555,98,78
764,0.023089885711669922,92,96
765,0.10064291954040527,107,116
766,0.01432180404663086,98,118
767,0.4518930912017822,98,110
768,0.045063018798828125,101,78
769,0.050984859466552734,116,77
770,0.0923919677734375,91,103
771,0.08232307434082031,114,79
772,0.273406982421875,98,79
773,0.5673251152038574,96,94
774,0.029021024703979492,96,119
775,0.0510411262512207,95,120
776,0.5853738784790039,93,83
777,0.16106605529785156,97,117
778,0.0501711368560791,94,104
779,0.17635083198547363,97,78
780,0.3476240634918213,93,86
781,0.6514229774475098,95,103
782,0.113922119140625,95,83
783,0.09659409523010254,109,78
784,0.12796497344970703,115,113
785,0.5488369464874268,117,80
786,0.27616405487060547,95,81
787,0.2312450408935547,97,80
788,0.0643310546875,97,77
789,0.05804300308227539,97,79
790,0.07091808319091797,108,101
791,0.041651010513305664,101,77
792,0.1558079719543457,94,96
793,0.22679400444030762,94,119
794,0.5829088687896729,98,114
795,0.13206100463867188,111,108
796,0.1356639862060547,94,95
797,0.21063590049743652,108,113
798,0.04304385185241699,114,113
799,0.1100919246673584,115,114
800,0.053054094314575195,92,103
801,0.10082197189331055,93,119
802,0.5155599117279053,92,104
803,0.29756903648376465,107,116
804,0.1276259422302246,105,115
805,0.08277082443237305,96,78
806,0.13750886917114258,117,77
807,0.1092691421508789,111,74
808,0.46134090423583984,115,112
809,0.10946822166442871,97,79
810,0.14223289489746094,93,88
811,0.03610110282897949,115,113
812,0.22212886810302734,99,109
813,0.17569398880004883,111,92
814,0.18528199195861816,93,118
815,0.20164799690246582,105,83
816,0.06821894645690918,114,113
817,0.29245781898498535,112,113
818,0.0391240119934082,105,117
819,0.030862092971801758,109,113
820,0.012520074844360352,111,75
821,0.0366671085357666,91,104
822,0.14136409759521484,94,99
823,0.09023904800415039,91,96
824,0.03180813789367676,110,85
825,0.046295166015625,97,80
826,0.3054499626159668,113,82
827,0.2340538501739502,93,117
828,0.09353399276733398,94,118
829,0.28398799896240234,98,79
830,0.25307202339172363,96,119
831,0.1383650302886963,96,120
832,0.11362099647521973,93,87
833,0.24828791618347168,113,109
834,0.1561739444732666,114,113
835,0.06546616554260254,93,81
836,0.20525121688842773,93,120
837,0.02071404457092285,104,80
838,0.05562996864318848,104,117
839,0.21951913833618164,113,109
840,0.0688178539276123,117,77
841,0.06445598602294922,114,78
842,0.2435898780822754,93,118
843,0.11990690231323242,98,118
844,0.2582569122314453,93,80
845,0.07849693298339844,96,79
846,0.19997406005859375,114,112
847,0.2270820140838623,98,79
848,0.5072159767150879,95,88
849,0.5713040828704834,108,101
850,0.07675480842590332,93,120
851,0.00767207145690918,94,97
852,0.2834451198577881,113,114
853,0.07928109169006348,110,79
854,0.09511399269104004,93,87
855,0.050328969955444336,95,112
856,0.04916095733642578,90,96
857,0.2068798542022705,97,120
858,0.19066905975341797,95,99
859,0.3379218578338623,94,118
860,0.3007650375366211,94,87
861,0.11540889739990234,107,114
862,0.08022284507751465,95,121
863,0.4007091522216797,105,117
864,0.1449909210205078,105,115
865,0.18268203735351562,90,97
866,0.25272488594055176,91,101
867,0.2297677993774414,92,80
868,0.16299796104431152,95,122
869,0.02167487144470215,93,117
870,0.03378605842590332,94,110
871,0.062148094177246094,113,83
872,0.18610215187072754,114,113
873,0.19202303886413574,102,113
874,0.04961204528808594,90,95
875,0.055806875228881836,107,106
876,0.03480100631713867,108,116
877,0.3766958713531494,110,93
878,0.057318925857543945,114,112
879,0.314802885055542,91,96
880,0.10020685195922852,93,88
881,0.3038330078125,95,121
882,0.021509170532226562,107,117
883,0.04622697830200195,118,80
884,0.13533687591552734,113,83
885,0.18239593505859375,95,121
886,0.19534587860107422,113,115
887,0.11258196830749512,111,73
888,0.12901091575622559,112,94
889,0.25675296783447266,113,116
890,0.03789496421813965,94,84
891,0.06505298614501953,104,118
892,0.26362013816833496,91,100
893,0.125197172164917,93,119
894,0.12384200096130371,94,80
895,0.12220907211303711,95,94
896,0.5282831192016602,113,113
897,0.05775308609008789,117,76
898,0.12790799140930176,89,95
899,0.22460103034973145,108,117
900,0.02602100372314453,97,120
901,0.1477971076965332,96,118
902,0.5653810501098633,118,77
903,0.10548806190490723,110,75
904,0.0365450382232666,113,115
905,0.22720003128051758,91,98
906,0.13835406303405762,113,94
907,0.12595415115356445,90,103
908,0.02945399284362793,92,87
909,0.19289088249206543,112,73
910,0.09162688255310059,117,78
911,0.13658809661865234,115,115
912,0.040992021560668945,91,105
913,0.5509288311004639,92,80
914,0.052172183990478516,113,93
915,0.13885998725891113,91,103
916,0.1674489974975586,112,107
917,0.14484596252441406,95,121
918,0.02782416343688965,104,98
919,0.09666705131530762,111,108
920,0.07669210433959961,90,97
921,0.2130751609802246,95,113
922,0.0471649169921875,115,116
923,0.18937015533447266,103,118
924,0.02813887596130371,113,111
925,0.28000688552856445,95,78
926,0.1349809169769287,94,115
927,0.11709809303283691,116,76
928,0.7276008129119873,118,76
929,0.513300895690918,93,110
930,0.47208404541015625,111,94
931,0.0890810489654541,108,118
932,0.477092981338501,93,87
933,0.18219995498657227,112,76
