Particle#,Stick Time,Row,Column
1,0.6760389804840088,101,100
2,0.2750399112701416,101,99
3,0.11752700805664062,99,100
4,0.3114180564880371,99,99
5,0.111083984375,100,99
6,0.061586856842041016,99,99
7,0.06019401550292969,101,100
8,0.17890286445617676,102,99
9,0.09882402420043945,103,99
10,0.6025030612945557,101,99
11,0.1330091953277588,103,100
12,0.691972017288208,103,101
13,1.1900629997253418,98,99
14,0.34279513359069824,101,98
15,0.31870317459106445,103,100
16,0.18734192848205566,98,100
17,0.11268496513366699,104,99
18,0.03251385688781738,101,97
19,0.03465890884399414,101,96
20,0.3682410717010498,97,100
21,0.0502619743347168,103,102
22,0.1072080135345459,97,101
23,0.21756696701049805,104,100
24,0.34412384033203125,105,99
25,0.1640160083770752,103,98
26,0.6298911571502686,97,101
27,0.36922407150268555,97,99
28,0.7274768352508545,102,96
29,0.02591705322265625,97,99
30,0.06359601020812988,105,98
31,0.030100107192993164,104,100
32,0.11588287353515625,105,99
33,0.3338348865509033,103,96
34,0.9065370559692383,105,100
35,0.2489619255065918,106,100
36,0.03337216377258301,104,96
37,0.09192895889282227,97,101
38,0.020812034606933594,99,101
39,0.05842995643615723,98,98
40,0.018427133560180664,103,95
41,0.2543959617614746,99,102
42,0.03397703170776367,101,95
43,0.2625272274017334,100,95
44,0.2722890377044678,103,94
45,0.4066648483276367,107,100
46,1.1791579723358154,99,103
47,0.8248159885406494,97,99
48,0.10274815559387207,98,101
49,0.17931103706359863,101,96
50,0.10097408294677734,107,101
51,0.6068069934844971,102,94
52,0.017148971557617188,106,101
53,0.19101500511169434,105,96
54,0.05015897750854492,96,99
55,0.3006110191345215,99,104
56,0.06623291969299316,105,101
57,0.3412339687347412,98,97
58,0.08443307876586914,95,99
59,0.2983989715576172,105,99
60,0.3698859214782715,106,96
61,0.06902694702148438,103,94
62,0.08003997802734375,108,100
63,0.21088790893554688,102,94
64,0.38428592681884766,102,93
65,0.15100383758544922,99,105
66,0.22901511192321777,102,94
67,0.491225004196167,101,95
68,0.1410210132598877,103,93
69,0.22914695739746094,100,104
70,0.49724817276000977,101,101
71,0.13912701606750488,104,93
72,0.04619312286376953,98,105
73,0.11411118507385254,100,105
74,0.035556793212890625,102,92
75,0.18347883224487305,97,100
76,0.11043310165405273,107,99
77,0.07790422439575195,103,92
78,0.11526298522949219,107,96
79,0.10815310478210449,97,101
80,0.044233083724975586,96,101
81,0.6172120571136475,99,105
82,0.09495186805725098,100,106
83,0.0551149845123291,100,107
84,0.06651496887207031,99,107
85,0.14169597625732422,106,98
86,0.030925989151000977,101,107
87,0.07582807540893555,103,91
88,0.09826111793518066,109,100
89,0.0899360179901123,108,101
90,0.1424248218536377,103,102
91,0.10395407676696777,109,101
92,0.0677790641784668,103,90
93,0.24526000022888184,102,90
94,0.21381497383117676,101,92
95,0.06986498832702637,103,101
96,0.014499187469482422,102,90
97,0.05595993995666504,98,106
98,0.883903980255127,97,106
99,0.21282601356506348,97,98
100,0.05630207061767578,97,106
101,0.12201595306396484,101,94
102,0.25555896759033203,95,101
103,0.2979109287261963,101,95
104,0.2643251419067383,105,96
105,0.48711419105529785,105,93
106,0.48440098762512207,96,99
107,0.19972610473632812,99,108
108,0.03171992301940918,102,107
109,0.1436929702758789,101,108
110,0.44776296615600586,106,93
111,0.39275693893432617,105,102
112,0.5202450752258301,98,108
113,0.19356584548950195,107,93
114,0.29399609565734863,103,103
115,0.16873812675476074,102,89
116,0.34195995330810547,97,97
117,0.04821205139160156,108,93
118,0.3181169033050537,94,99
119,0.16910600662231445,97,107
120,1080.091980934143,96,107
121,0.7934839725494385,108,102
122,0.23929500579833984,102,108
123,0.4700639247894287,101,91
124,0.27657198905944824,105,103
125,0.03078484535217285,109,93
126,0.1916959285736084,102,109
127,0.2554609775543213,96,106
128,0.09475994110107422,98,109
129,0.05938601493835449,101,89
130,0.19429802894592285,100,89
131,0.2553539276123047,100,92
132,0.06561899185180664,109,102
133,0.34124183654785156,95,106
134,0.6422979831695557,105,92
135,0.18495607376098633,109,103
136,0.15026593208312988,110,102
137,0.0688469409942627,110,103
138,0.03100895881652832,95,105
139,0.803642988204956,97,108
140,0.472667932510376,110,103
141,0.31243395805358887,106,92
142,0.1378018856048584,98,110
143,1.0476758480072021,101,89
144,0.05434608459472656,99,109
145,0.13695406913757324,99,110
146,0.0729680061340332,101,89
147,0.12966299057006836,94,106
148,0.02993297576904297,97,110
149,0.11395001411437988,94,107
150,0.053581953048706055,94,100
151,0.6001589298248291,102,88
152,0.16579794883728027,104,90
153,0.31688880920410156,100,88
154,0.3328380584716797,93,100
155,0.06859493255615234,111,103
156,0.059858083724975586,93,99
157,0.1985759735107422,99,89
158,0.09932494163513184,103,90
159,0.03624701499938965,103,107
160,0.16654419898986816,100,87
161,0.19848394393920898,112,103
162,0.13132190704345703,108,94
163,0.16290903091430664,93,99
164,0.0996558666229248,110,100
165,0.13147306442260742,93,107
166,0.06625103950500488,92,99
167,0.08196496963500977,98,89
168,0.4763340950012207,96,110
169,0.02294301986694336,103,90
170,0.03334379196166992,110,101
171,0.3463010787963867,110,104
172,0.040180206298828125,102,110
173,0.520427942276001,111,103
174,0.08268499374389648,102,107
175,0.024059057235717773,98,88
176,0.10018420219421387,102,109
177,0.037299156188964844,92,107
178,0.26485395431518555,92,108
179,0.469357967376709,99,92
180,0.03310084342956543,99,87
181,0.8561370372772217,99,87
182,0.1833949089050293,99,111
183,0.061492919921875,93,98
184,0.6254818439483643,92,106
185,0.3379380702972412,94,98
186,0.2413349151611328,105,104
187,0.49062609672546387,99,112
